k,type,score,label
2,Kmeans,0.917263,0
2,Kmeans,0.949626,0
2,Kmeans,0.955366,0
2,Kmeans,0.908853,1
2,Kmeans,0.949626,0
2,Kmeans,0.954968,0
2,Kmeans,0.936894,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.907705,0
2,Kmeans,0.954968,0
2,Kmeans,0.944395,0
2,Kmeans,0.936894,0
2,Kmeans,0.954968,0
2,Kmeans,0.955366,0
2,Kmeans,0.927366,0
2,Kmeans,0.954968,0
2,Kmeans,0.944395,0
2,Kmeans,0.927366,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.917263,0
2,Kmeans,0.949626,0
2,Kmeans,0.917263,0
2,Kmeans,0.936894,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.917263,0
2,Kmeans,0.954968,0
2,Kmeans,0.917263,0
2,Kmeans,0.944395,0
2,Kmeans,0.927366,0
2,Kmeans,0.949626,0
2,Kmeans,0.936894,0
2,Kmeans,0.955366,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.955366,0
2,Kmeans,0.927366,0
2,Kmeans,0.944395,0
2,Kmeans,0.889772,0
2,Kmeans,0.954968,0
2,Kmeans,0.907705,0
2,Kmeans,0.936894,0
2,Kmeans,0.949626,0
2,Kmeans,0.954968,0
2,Kmeans,0.936894,0
2,Kmeans,0.917263,0
2,Kmeans,0.954968,0
2,Kmeans,0.944395,0
2,Kmeans,0.936894,0
2,Kmeans,0.927366,0
2,Kmeans,0.917263,0
2,Kmeans,0.927366,0
2,Kmeans,0.955366,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.955366,0
2,Kmeans,0.917263,0
2,Kmeans,0.949626,0
2,Kmeans,0.927366,0
2,Kmeans,0.949626,0
2,Kmeans,0.944395,0
2,Kmeans,0.920509,1
2,Kmeans,0.955366,0
2,Kmeans,0.955366,0
2,Kmeans,0.288804,0
2,Kmeans,0.954968,0
2,Kmeans,0.917263,0
2,Kmeans,0.944395,0
2,Kmeans,0.480081,0
2,Kmeans,0.955366,0
2,Kmeans,0.949626,0
2,Kmeans,0.917263,0
2,Kmeans,0.954968,0
2,Kmeans,0.954968,0
2,Kmeans,0.949626,0
2,Kmeans,0.954968,0
2,Kmeans,0.917263,0
2,Kmeans,0.954968,0
2,Kmeans,0.936894,0
2,Kmeans,0.954968,0
2,Kmeans,0.944395,0
2,Kmeans,0.949626,0
2,Kmeans,0.954968,0
2,Kmeans,0.949626,0
2,Kmeans,0.954968,0
2,Kmeans,0.944395,0
2,Kmeans,0.907705,0
2,Kmeans,0.944395,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.907705,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.927366,0
2,GMM,0.927366,0
2,GMM,0.927366,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.908853,1
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.949626,0
2,GMM,0.955366,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.927366,0
2,GMM,0.936894,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.927366,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.927366,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.949626,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.889772,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.917263,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.949626,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.955366,0
2,GMM,0.907705,0
2,GMM,0.955366,0
2,GMM,0.927366,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.927366,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.927366,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.480081,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.917263,0
2,GMM,0.917263,0
2,GMM,0.927366,0
2,GMM,0.927366,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.955366,0
2,GMM,0.955366,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.888047,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.888047,0
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.927366,0
2,GMM,0.917263,0
2,GMM,0.889772,0
2,GMM,0.955366,0
2,GMM,0.917263,0
2,GMM,0.927366,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.907705,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.955366,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.927366,0
2,GMM,0.944395,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.927366,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.955366,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.889772,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.936894,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.889772,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.949626,0
2,GMM,0.927366,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.927366,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.889772,0
2,GMM,0.917263,0
2,GMM,0.927366,0
2,GMM,0.955366,0
2,GMM,0.889772,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.949626,0
2,GMM,0.907705,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.955366,0
2,GMM,0.889772,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.889772,0
2,GMM,0.955366,0
2,GMM,0.949626,0
2,GMM,0.949626,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.889772,0
2,GMM,0.907705,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.917263,0
2,GMM,0.955366,0
2,GMM,0.917263,0
2,GMM,0.936894,0
2,GMM,0.936894,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.955366,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.949626,0
2,GMM,0.955366,0
2,GMM,0.792175,1
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.944395,0
2,GMM,0.912248,1
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.889772,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.944395,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.889772,0
2,GMM,0.936894,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.955366,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.917263,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.955366,0
2,GMM,0.908853,1
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.907705,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.927366,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.927366,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.917263,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.927366,0
2,GMM,0.949626,0
2,GMM,0.936894,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.927366,0
2,GMM,0.944395,0
2,GMM,0.889772,0
2,GMM,0.954968,0
2,GMM,0.907705,0
2,GMM,0.936894,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.936894,0
2,GMM,0.927366,0
2,GMM,0.917263,0
2,GMM,0.927366,0
2,GMM,0.955366,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.955366,0
2,GMM,0.917263,0
2,GMM,0.949626,0
2,GMM,0.927366,0
2,GMM,0.949626,0
2,GMM,0.944395,0
2,GMM,0.920509,1
2,GMM,0.955366,0
2,GMM,0.955366,0
2,GMM,0.288804,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.944395,0
2,GMM,0.480081,0
2,GMM,0.955366,0
2,GMM,0.949626,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.954968,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.917263,0
2,GMM,0.954968,0
2,GMM,0.936894,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.949626,0
2,GMM,0.954968,0
2,GMM,0.944395,0
2,GMM,0.907705,0
2,GMM,0.944395,0
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.769969,2
3,Kmeans,0.746002,2
3,Kmeans,0.593228,2
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.389506,2
3,Kmeans,0.707382,0
3,Kmeans,0.389506,2
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.725808,0
3,Kmeans,0.689102,2
3,Kmeans,0.689102,2
3,Kmeans,0.689102,2
3,Kmeans,0.436635,0
3,Kmeans,0.707382,0
3,Kmeans,0.746002,2
3,Kmeans,0.746002,2
3,Kmeans,0.725808,0
3,Kmeans,0.436635,0
3,Kmeans,0.436635,0
3,Kmeans,0.903926,1
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.389506,2
3,Kmeans,0.769969,2
3,Kmeans,0.436635,0
3,Kmeans,0.389506,2
3,Kmeans,0.725808,0
3,Kmeans,0.746002,2
3,Kmeans,0.689102,2
3,Kmeans,0.707382,0
3,Kmeans,0.436635,0
3,Kmeans,0.436635,0
3,Kmeans,0.707382,0
3,Kmeans,0.689102,2
3,Kmeans,0.689102,2
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.689102,2
3,Kmeans,0.769969,2
3,Kmeans,0.725808,0
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.746002,2
3,Kmeans,0.707382,0
3,Kmeans,0.436635,0
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.746002,2
3,Kmeans,0.746002,2
3,Kmeans,0.746002,2
3,Kmeans,0.725808,0
3,Kmeans,0.746002,2
3,Kmeans,0.624464,0
3,Kmeans,0.769969,2
3,Kmeans,0.725808,0
3,Kmeans,0.725808,0
3,Kmeans,0.389506,2
3,Kmeans,0.707382,0
3,Kmeans,0.707382,0
3,Kmeans,0.725808,0
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.436635,0
3,Kmeans,0.769969,2
3,Kmeans,0.725808,0
3,Kmeans,0.436635,0
3,Kmeans,0.436635,0
3,Kmeans,0.389506,2
3,Kmeans,0.593228,2
3,Kmeans,0.389506,2
3,Kmeans,0.689102,2
3,Kmeans,0.725808,0
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.689102,2
3,Kmeans,0.389506,2
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.689102,2
3,Kmeans,0.746002,2
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.769969,2
3,Kmeans,0.436635,0
3,Kmeans,0.707382,0
3,Kmeans,0.769969,2
3,Kmeans,0.239477,0
3,Kmeans,0.436635,0
3,Kmeans,0.436635,0
3,Kmeans,0.725808,0
3,Kmeans,0.725808,0
3,Kmeans,0.689102,2
3,Kmeans,0.689102,2
3,Kmeans,0.707382,0
3,Kmeans,0.769969,2
3,Kmeans,0.746002,2
3,Kmeans,0.725808,0
3,Kmeans,0.436635,0
3,Kmeans,0.746002,2
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.389506,2
3,Kmeans,0.389506,2
3,Kmeans,0.436635,0
3,Kmeans,0.746002,2
3,Kmeans,0.436635,0
3,Kmeans,0.436635,0
3,Kmeans,0.707382,0
3,Kmeans,0.725808,0
3,Kmeans,0.707382,0
3,Kmeans,0.725808,0
3,Kmeans,0.746002,2
3,Kmeans,0.725808,0
3,Kmeans,0.436635,0
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.769969,2
3,Kmeans,0.769969,2
3,Kmeans,0.514374,2
3,Kmeans,0.436635,0
3,Kmeans,0.746002,2
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.389506,2
3,Kmeans,0.746002,2
3,Kmeans,0.725808,0
3,Kmeans,0.514374,2
3,Kmeans,0.725808,0
3,Kmeans,0.769969,2
3,Kmeans,0.436635,0
3,Kmeans,0.436635,0
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.725808,0
3,Kmeans,0.689102,2
3,Kmeans,0.725808,0
3,Kmeans,0.624464,0
3,Kmeans,0.389506,2
3,Kmeans,0.725808,0
3,Kmeans,0.689102,2
3,Kmeans,0.725808,0
3,Kmeans,0.746002,2
3,Kmeans,0.769969,2
3,Kmeans,0.707382,0
3,Kmeans,0.593228,2
3,Kmeans,0.746002,2
3,Kmeans,0.389506,2
3,Kmeans,0.389506,2
3,Kmeans,0.389506,2
