k,type,score,label
2,Kmeans,0.725581,1
2,Kmeans,0.736822,1
2,Kmeans,0.727755,1
2,Kmeans,0.73801,1
2,Kmeans,0.75052,1
2,Kmeans,0.716605,1
2,Kmeans,0.747296,1
2,Kmeans,0.713615,1
2,Kmeans,0.748646,1
2,Kmeans,0.67894,1
2,Kmeans,0.742192,1
2,Kmeans,0.704965,1
2,Kmeans,0.707192,1
2,Kmeans,0.703891,1
2,Kmeans,0.741603,1
2,Kmeans,0.627623,1
2,Kmeans,0.67012,1
2,Kmeans,0.699804,1
2,Kmeans,0.777293,1
2,Kmeans,0.748058,1
2,Kmeans,0.74089,1
2,Kmeans,0.710963,1
2,Kmeans,0.73897,1
2,Kmeans,0.740998,1
2,Kmeans,0.732528,1
2,Kmeans,0.708566,1
2,Kmeans,0.702996,1
2,Kmeans,0.670948,1
2,Kmeans,0.710121,1
2,Kmeans,0.585841,1
2,Kmeans,0.761854,1
2,Kmeans,0.703655,1
2,Kmeans,0.748234,1
2,Kmeans,0.748284,1
2,Kmeans,0.767052,1
2,Kmeans,0.729671,1
2,Kmeans,0.693428,1
2,Kmeans,0.753868,1
2,Kmeans,0.763117,1
2,Kmeans,0.618383,1
2,Kmeans,0.700535,1
2,Kmeans,0.641616,1
2,Kmeans,0.720554,1
2,Kmeans,0.696172,1
2,Kmeans,0.752677,1
2,Kmeans,0.736897,1
2,Kmeans,0.777769,1
2,Kmeans,0.749297,1
2,Kmeans,0.714855,0
2,Kmeans,0.751525,1
2,Kmeans,0.778414,1
2,Kmeans,0.712014,1
2,Kmeans,0.724989,1
2,Kmeans,0.69575,1
2,Kmeans,0.692447,1
2,Kmeans,0.722489,1
2,Kmeans,0.78809,1
2,Kmeans,0.729534,1
2,Kmeans,0.75561,1
2,Kmeans,0.767967,1
2,Kmeans,0.689107,1
2,Kmeans,0.720484,1
2,Kmeans,0.73989,1
2,Kmeans,0.726201,1
2,Kmeans,0.715163,1
2,Kmeans,0.739609,1
2,Kmeans,0.713173,1
2,Kmeans,0.651855,1
2,Kmeans,0.711713,1
2,Kmeans,0.723899,1
2,Kmeans,0.712881,1
2,Kmeans,0.682809,1
2,Kmeans,0.773744,1
2,Kmeans,0.771547,1
2,Kmeans,0.747387,1
2,Kmeans,0.731871,1
2,Kmeans,0.771081,1
2,Kmeans,0.66314,1
2,Kmeans,0.682677,1
2,Kmeans,0.777987,1
2,Kmeans,0.758056,1
2,Kmeans,0.639946,1
2,Kmeans,0.728404,1
2,Kmeans,0.68463,1
2,Kmeans,0.64493,1
2,Kmeans,0.693925,1
2,Kmeans,0.715617,1
2,Kmeans,0.761659,1
2,Kmeans,0.714697,1
2,Kmeans,0.766463,1
2,Kmeans,0.721925,1
2,Kmeans,0.706734,1
2,Kmeans,0.717053,1
2,Kmeans,0.709475,1
2,Kmeans,0.781538,1
2,Kmeans,0.750815,1
2,Kmeans,0.729085,1
2,Kmeans,0.770317,1
2,Kmeans,0.759616,1
2,Kmeans,0.674979,1
2,Kmeans,0.759338,1
2,Kmeans,0.756248,1
2,Kmeans,0.664902,1
2,Kmeans,0.622357,1
2,Kmeans,0.776904,1
2,Kmeans,0.747011,1
2,Kmeans,0.678857,1
2,Kmeans,0.751139,1
2,Kmeans,0.683856,1
2,Kmeans,0.731011,1
2,Kmeans,0.756235,1
2,Kmeans,0.707796,1
2,Kmeans,0.732196,1
2,Kmeans,0.739338,1
2,Kmeans,0.672552,1
2,Kmeans,0.744606,1
2,Kmeans,0.760067,1
2,Kmeans,0.632224,1
2,Kmeans,0.726512,1
2,Kmeans,0.710391,1
2,Kmeans,0.688104,1
2,Kmeans,0.747241,1
2,Kmeans,0.697309,1
2,Kmeans,0.728491,1
2,Kmeans,0.732152,1
2,Kmeans,0.730317,1
2,Kmeans,0.781764,1
2,Kmeans,0.591431,1
2,Kmeans,0.69594,1
2,Kmeans,0.696318,1
2,Kmeans,0.760363,1
2,Kmeans,0.686541,1
2,Kmeans,0.752962,1
2,Kmeans,0.722122,1
2,Kmeans,0.677691,1
2,Kmeans,0.760614,1
2,Kmeans,0.762877,1
2,Kmeans,0.734017,1
2,Kmeans,0.66464,1
2,Kmeans,0.698135,1
2,Kmeans,0.773017,1
2,Kmeans,0.716237,1
2,Kmeans,0.691694,1
2,Kmeans,0.7651,1
2,Kmeans,0.708725,1
2,Kmeans,0.72245,1
2,Kmeans,0.764879,1
2,Kmeans,0.784656,1
2,Kmeans,0.735088,1
2,Kmeans,0.719824,1
2,Kmeans,0.735958,1
2,Kmeans,0.75075,1
2,Kmeans,0.723448,1
2,Kmeans,0.606513,1
2,Kmeans,0.725361,1
2,Kmeans,0.678966,1
2,Kmeans,0.71329,1
2,Kmeans,0.685359,1
2,Kmeans,0.689212,1
2,Kmeans,0.743933,1
2,Kmeans,0.688582,1
2,Kmeans,0.727731,1
2,Kmeans,0.716435,1
2,Kmeans,0.75236,1
2,Kmeans,0.659962,1
2,Kmeans,0.763313,1
2,Kmeans,0.711307,1
2,Kmeans,0.746295,1
2,Kmeans,0.683028,1
2,Kmeans,0.744229,1
2,Kmeans,0.734845,1
2,Kmeans,0.719567,1
2,Kmeans,0.77843,1
2,Kmeans,0.666776,1
2,Kmeans,0.504018,0
2,Kmeans,0.767273,1
2,Kmeans,0.704285,1
2,Kmeans,0.779545,1
2,Kmeans,0.745534,1
2,Kmeans,0.743472,1
2,Kmeans,0.602724,1
2,Kmeans,0.751902,1
2,Kmeans,0.759391,1
2,Kmeans,0.769201,1
2,Kmeans,0.735093,1
2,Kmeans,0.716428,1
2,Kmeans,0.774059,1
2,Kmeans,0.760561,1
2,Kmeans,0.761161,1
2,Kmeans,0.706624,1
2,Kmeans,0.763932,1
2,Kmeans,0.718241,1
2,Kmeans,0.724324,1
2,Kmeans,0.759794,1
2,Kmeans,0.746442,1
2,Kmeans,0.791155,1
2,Kmeans,0.749179,1
2,Kmeans,0.763007,1
2,Kmeans,0.710013,1
2,Kmeans,0.735389,1
2,Kmeans,0.721747,1
2,Kmeans,0.747024,1
2,Kmeans,0.758584,1
2,Kmeans,0.765854,1
2,Kmeans,0.729516,1
2,Kmeans,0.745032,1
2,Kmeans,0.760663,1
2,Kmeans,0.728621,1
2,Kmeans,0.728951,1
2,Kmeans,0.746183,1
2,Kmeans,0.72021,1
2,Kmeans,0.61639,1
2,Kmeans,0.713199,1
2,Kmeans,0.752725,1
2,Kmeans,0.686896,1
2,Kmeans,0.72103,1
2,Kmeans,0.742238,1
2,Kmeans,0.715411,1
2,Kmeans,0.707046,1
2,Kmeans,0.703871,1
2,Kmeans,0.729762,1
2,Kmeans,0.685465,1
2,Kmeans,0.727655,1
2,Kmeans,0.700128,1
2,Kmeans,0.709063,1
2,Kmeans,0.723294,1
2,Kmeans,0.673703,1
2,Kmeans,0.717291,1
2,Kmeans,0.762616,1
2,Kmeans,0.712686,1
2,Kmeans,0.605431,1
2,Kmeans,0.709274,1
2,Kmeans,0.682402,1
2,Kmeans,0.664919,1
2,Kmeans,0.682803,1
2,Kmeans,0.647358,1
2,Kmeans,0.71629,1
2,Kmeans,0.782381,1
2,Kmeans,0.73244,1
2,Kmeans,0.709272,1
2,Kmeans,0.703336,1
2,Kmeans,0.767056,1
2,Kmeans,0.755815,1
2,Kmeans,0.689026,1
2,Kmeans,0.702216,1
2,Kmeans,0.733111,1
2,Kmeans,0.7538,1
2,Kmeans,0.775524,1
2,Kmeans,0.699597,1
2,Kmeans,0.726759,1
2,Kmeans,0.777613,1
2,Kmeans,0.765394,1
2,Kmeans,0.683854,1
2,Kmeans,0.697128,0
2,Kmeans,0.699699,1
2,Kmeans,0.718071,0
2,Kmeans,0.734467,1
2,Kmeans,0.691678,1
2,Kmeans,0.751669,1
2,Kmeans,0.750794,1
2,Kmeans,0.652015,1
2,Kmeans,0.692946,1
2,Kmeans,0.71665,1
2,Kmeans,0.764797,1
2,Kmeans,0.693902,1
2,Kmeans,0.756974,1
2,Kmeans,0.768331,1
2,Kmeans,0.774392,1
2,Kmeans,0.773435,1
2,Kmeans,0.762726,1
2,Kmeans,0.690407,1
2,Kmeans,0.642637,1
2,Kmeans,0.708883,1
2,Kmeans,0.717018,1
2,Kmeans,0.725197,1
2,Kmeans,0.725521,1
2,Kmeans,0.723182,1
2,Kmeans,0.778496,1
2,Kmeans,0.772107,1
2,Kmeans,0.745651,1
2,Kmeans,0.636601,1
2,Kmeans,0.778122,1
2,GMM,0.153402,1
2,GMM,0.241224,0
2,GMM,0.139464,1
2,GMM,0.195422,1
2,GMM,0.204862,1
2,GMM,0.297063,1
2,GMM,0.153033,0
2,GMM,0.197006,0
2,GMM,0.282041,1
2,GMM,0.35127,1
2,GMM,0.180724,1
2,GMM,0.142657,1
2,GMM,0.241093,1
2,GMM,0.029784,1
2,GMM,0.146691,0
2,GMM,0.199329,1
2,GMM,0.313553,1
2,GMM,0.15214,0
2,GMM,0.259993,1
2,GMM,0.271031,1
2,GMM,0.293277,1
2,GMM,0.238438,1
2,GMM,0.377545,1
2,GMM,0.224901,0
2,GMM,0.077731,0
2,GMM,0.25351,1
2,GMM,0.315201,1
2,GMM,0.207506,1
2,GMM,0.267378,1
2,GMM,0.044432,0
2,GMM,0.016018,0
2,GMM,0.022505,1
2,GMM,0.157426,1
2,GMM,0.217317,1
2,GMM,0.104739,1
2,GMM,0.230668,1
2,GMM,0.221176,0
2,GMM,0.401079,1
2,GMM,0.05967,1
2,GMM,0.064688,0
2,GMM,0.171107,1
2,GMM,0.268362,1
2,GMM,0.291838,1
2,GMM,0.244057,1
2,GMM,0.264409,1
2,GMM,0.112865,1
2,GMM,0.112604,0
2,GMM,0.158605,0
2,GMM,0.36297,1
2,GMM,0.290455,0
2,GMM,0.124819,1
2,GMM,0.268785,1
2,GMM,0.210269,1
2,GMM,0.334571,1
2,GMM,0.261988,1
2,GMM,0.217656,0
2,GMM,0.289869,1
2,GMM,0.266545,1
2,GMM,0.282882,1
2,GMM,0.164609,0
2,GMM,0.220081,1
2,GMM,0.366842,1
2,GMM,0.241775,0
2,GMM,-0.19458,0
2,GMM,0.031417,0
2,GMM,0.236772,1
2,GMM,0.251894,1
2,GMM,0.287596,1
2,GMM,0.070955,0
2,GMM,0.271255,1
2,GMM,0.194906,1
2,GMM,0.148488,0
2,GMM,0.123489,1
2,GMM,0.098688,1
2,GMM,0.227855,1
2,GMM,0.395821,1
2,GMM,0.310369,1
2,GMM,0.391399,1
2,GMM,0.25114,0
2,GMM,0.133754,0
2,GMM,0.193509,1
2,GMM,0.06932,0
2,GMM,0.319713,1
2,GMM,0.276622,1
2,GMM,0.286593,1
2,GMM,0.264564,0
2,GMM,0.323237,1
2,GMM,0.2595,1
2,GMM,0.229897,0
2,GMM,0.239996,1
2,GMM,0.265651,1
2,GMM,0.332994,1
2,GMM,0.258202,1
2,GMM,0.200647,1
2,GMM,0.014327,0
2,GMM,0.165689,1
2,GMM,0.025208,1
2,GMM,0.204538,1
2,GMM,0.297607,1
2,GMM,0.298434,1
2,GMM,0.282589,1
2,GMM,0.285522,1
2,GMM,0.2298,0
2,GMM,0.357638,1
2,GMM,0.282219,1
2,GMM,0.001685,0
2,GMM,0.196458,0
2,GMM,0.075225,0
2,GMM,0.268186,1
2,GMM,0.296037,1
2,GMM,0.27996,1
2,GMM,-0.192911,0
2,GMM,0.339355,1
2,GMM,0.303224,1
2,GMM,0.094252,0
2,GMM,0.226292,0
2,GMM,0.067242,1
2,GMM,0.245221,1
2,GMM,0.016517,0
2,GMM,0.281467,1
2,GMM,0.321679,1
2,GMM,0.258637,0
2,GMM,0.200968,1
2,GMM,0.340521,1
2,GMM,0.342605,1
2,GMM,0.131517,1
2,GMM,0.130931,1
2,GMM,0.013423,1
2,GMM,0.23351,1
2,GMM,0.253292,1
2,GMM,0.350891,1
2,GMM,0.405687,1
2,GMM,0.072286,0
2,GMM,0.268917,1
2,GMM,0.216429,0
2,GMM,0.093516,0
2,GMM,0.318916,1
2,GMM,0.351866,1
2,GMM,0.27723,1
2,GMM,0.256424,1
2,GMM,0.255715,1
2,GMM,0.163164,0
2,GMM,0.239371,0
2,GMM,0.218485,1
2,GMM,0.214135,0
2,GMM,0.280454,1
2,GMM,0.225655,1
2,GMM,0.163477,1
2,GMM,0.235254,1
2,GMM,0.333673,1
2,GMM,0.309642,1
2,GMM,0.289693,1
2,GMM,0.292414,1
2,GMM,0.196387,0
2,GMM,0.218076,0
2,GMM,0.031415,1
2,GMM,0.248274,1
2,GMM,0.138193,0
2,GMM,0.337585,1
2,GMM,0.092889,0
2,GMM,0.247157,1
2,GMM,0.162163,1
2,GMM,0.236068,1
2,GMM,0.286156,0
2,GMM,0.342331,1
2,GMM,0.390917,1
2,GMM,0.166643,1
2,GMM,0.1836,1
2,GMM,0.259149,1
2,GMM,0.333952,1
2,GMM,0.354757,1
2,GMM,0.238904,1
2,GMM,0.234389,1
2,GMM,0.13727,0
2,GMM,0.255272,1
2,GMM,0.163288,1
2,GMM,0.188995,0
2,GMM,0.285923,1
2,GMM,0.181747,1
2,GMM,0.20164,0
2,GMM,0.004793,0
2,GMM,0.222342,1
2,GMM,0.296683,1
2,GMM,-0.032336,0
2,GMM,0.26289,1
2,GMM,0.307324,1
2,GMM,0.286617,1
2,GMM,0.15563,1
2,GMM,0.358667,1
2,GMM,0.37686,1
2,GMM,0.214345,1
2,GMM,0.100686,1
2,GMM,0.081876,0
2,GMM,0.300249,1
2,GMM,0.296217,1
2,GMM,0.262025,1
2,GMM,0.222205,1
2,GMM,0.292095,0
2,GMM,0.228443,0
2,GMM,0.202884,0
2,GMM,0.285152,1
2,GMM,0.200578,0
2,GMM,0.135761,1
2,GMM,0.09438,0
2,GMM,0.264366,1
2,GMM,0.367893,1
2,GMM,0.369914,1
2,GMM,-0.012518,0
2,GMM,0.402019,1
2,GMM,0.13797,0
2,GMM,0.323342,1
2,GMM,0.385981,1
2,GMM,0.300317,1
2,GMM,0.149227,0
2,GMM,0.324927,1
2,GMM,0.137933,0
2,GMM,0.20141,0
2,GMM,0.270853,1
2,GMM,0.252874,1
2,GMM,0.085364,0
2,GMM,0.227793,0
2,GMM,0.421821,1
2,GMM,0.214888,0
2,GMM,0.211198,0
2,GMM,0.245632,1
2,GMM,0.308492,1
2,GMM,0.312799,1
2,GMM,0.190471,1
2,GMM,0.274839,1
2,GMM,0.176651,1
2,GMM,0.179051,0
2,GMM,0.164996,1
2,GMM,0.269604,1
2,GMM,-0.04132,0
2,GMM,-0.096115,0
2,GMM,0.168603,0
2,GMM,0.31748,1
2,GMM,0.30928,1
2,GMM,0.235261,1
2,GMM,0.309075,1
2,GMM,0.266787,1
2,GMM,0.080141,1
2,GMM,0.304781,1
2,GMM,0.168979,0
2,GMM,0.053746,1
2,GMM,0.070922,0
2,GMM,0.220711,0
2,GMM,0.305497,1
2,GMM,0.429066,1
2,GMM,0.177154,0
2,GMM,0.213374,1
2,GMM,0.298429,1
2,GMM,0.077288,1
2,GMM,0.351096,1
2,GMM,0.135456,0
2,GMM,0.129416,0
2,GMM,0.339115,1
2,GMM,0.267695,1
2,GMM,0.262114,1
2,GMM,0.123642,0
2,GMM,0.249901,1
2,GMM,0.229067,1
2,GMM,0.318912,1
2,GMM,0.188627,0
2,GMM,0.300405,1
2,GMM,0.261356,1
2,GMM,0.137247,0
2,GMM,0.296254,1
2,GMM,0.197568,1
2,GMM,0.186726,0
2,GMM,0.204497,1
2,GMM,0.148507,0
2,GMM,-0.013996,0
2,GMM,0.238851,0
2,GMM,0.266592,1
2,GMM,0.154963,0
2,GMM,0.375682,1
2,GMM,0.195979,0
2,GMM,0.251702,1
2,GMM,0.322955,1
2,GMM,0.278287,1
2,GMM,0.312851,1
2,GMM,0.3094,1
2,GMM,0.377774,1
2,GMM,0.299726,1
2,GMM,0.001543,0
2,GMM,0.269358,1
2,GMM,0.136319,0
2,GMM,0.211449,0
2,GMM,0.268587,1
2,GMM,0.336865,1
2,GMM,0.211853,0
2,GMM,0.10074,0
2,GMM,0.345268,1
2,GMM,0.200391,0
2,GMM,0.19916,0
2,GMM,0.102325,0
2,GMM,0.402202,1
2,GMM,0.271541,1
2,GMM,0.175178,0
2,GMM,0.255123,1
2,GMM,0.106149,0
2,GMM,0.167299,0
2,GMM,0.278106,1
2,GMM,0.421862,1
2,GMM,0.146754,0
2,GMM,-0.006872,0
2,GMM,0.249442,1
2,GMM,0.263669,1
2,GMM,0.424264,1
2,GMM,0.358188,1
2,GMM,0.257365,1
2,GMM,0.236183,0
2,GMM,0.217665,1
2,GMM,0.355888,1
2,GMM,0.184334,1
2,GMM,0.27509,1
2,GMM,0.307109,1
2,GMM,0.389299,1
2,GMM,-0.071869,0
2,GMM,0.32425,1
2,GMM,0.221913,0
2,GMM,0.253865,1
2,GMM,0.13514,1
2,GMM,0.239722,0
2,GMM,0.370833,1
2,GMM,0.243657,0
2,GMM,0.335202,1
2,GMM,0.025874,0
2,GMM,0.345459,1
2,GMM,0.156973,0
2,GMM,0.370018,1
2,GMM,0.294157,1
2,GMM,-0.000845,0
2,GMM,0.213636,1
2,GMM,0.340275,1
2,GMM,0.383385,1
2,GMM,0.2399,1
2,GMM,0.293417,1
2,GMM,0.278398,1
2,GMM,0.140391,1
2,GMM,0.023966,1
2,GMM,0.202427,0
2,GMM,0.08167,0
2,GMM,0.256266,1
2,GMM,0.226161,1
2,GMM,0.185372,0
2,GMM,0.097059,0
2,GMM,0.366667,1
2,GMM,0.191699,1
2,GMM,0.191519,0
2,GMM,0.280276,1
2,GMM,0.261142,1
2,GMM,0.123228,0
2,GMM,0.215986,1
2,GMM,0.306211,1
2,GMM,0.247758,1
2,GMM,0.27173,1
2,GMM,0.181703,1
2,GMM,0.186443,1
2,GMM,0.374711,1
2,GMM,0.162737,1
2,GMM,0.133014,1
2,GMM,0.204897,0
2,GMM,0.15918,1
2,GMM,0.26898,1
2,GMM,0.225722,0
2,GMM,0.05003,1
2,GMM,0.066966,0
2,GMM,0.347014,1
2,GMM,0.323209,1
2,GMM,0.265188,1
2,GMM,0.228329,1
2,GMM,0.392517,1
2,GMM,0.208262,1
2,GMM,0.264399,1
2,GMM,0.277155,1
2,GMM,0.108155,1
2,GMM,0.021262,0
2,GMM,0.160974,1
2,GMM,0.232232,1
2,GMM,0.096691,1
2,GMM,0.238102,1
2,GMM,0.37032,1
2,GMM,0.138348,1
2,GMM,0.01929,0
2,GMM,0.147689,1
2,GMM,0.000444,0
2,GMM,0.106593,0
2,GMM,0.212309,0
2,GMM,0.165426,0
2,GMM,0.321276,1
2,GMM,0.147677,0
2,GMM,0.140527,0
2,GMM,0.273165,1
2,GMM,0.149469,1
2,GMM,0.327655,1
2,GMM,0.294274,1
2,GMM,0.263745,1
2,GMM,0.052196,0
2,GMM,0.08058,0
2,GMM,0.109218,0
2,GMM,0.234685,1
2,GMM,0.163983,0
2,GMM,0.138477,0
2,GMM,0.361901,1
2,GMM,0.176365,0
2,GMM,0.279949,1
2,GMM,0.268399,1
2,GMM,0.409111,1
2,GMM,0.221597,1
2,GMM,0.24227,0
2,GMM,0.128359,0
2,GMM,0.30449,1
3,Kmeans,-0.021018,0
3,Kmeans,0.295542,0
3,Kmeans,0.119292,0
3,Kmeans,0.127529,0
3,Kmeans,0.05994,0
3,Kmeans,0.243068,1
3,Kmeans,0.116449,0
3,Kmeans,0.278169,0
3,Kmeans,0.268802,1
3,Kmeans,0.262101,1
3,Kmeans,0.007507,0
3,Kmeans,0.159189,1
3,Kmeans,0.142748,1
3,Kmeans,0.02947,0
3,Kmeans,0.124397,0
3,Kmeans,0.230701,1
3,Kmeans,0.195033,1
3,Kmeans,0.218269,0
3,Kmeans,0.266961,1
3,Kmeans,0.282163,1
3,Kmeans,0.268896,1
3,Kmeans,0.003714,0
3,Kmeans,0.34779,1
3,Kmeans,0.274952,0
3,Kmeans,0.088107,0
3,Kmeans,0.028489,0
3,Kmeans,0.322273,1
3,Kmeans,0.003777,0
3,Kmeans,0.222287,1
3,Kmeans,0.246263,0
3,Kmeans,0.161197,0
3,Kmeans,0.081942,0
3,Kmeans,0.079498,1
3,Kmeans,0.162594,1
3,Kmeans,0.149646,0
3,Kmeans,0.245981,1
3,Kmeans,0.255619,0
3,Kmeans,0.276573,1
3,Kmeans,0.184544,0
3,Kmeans,0.230413,0
3,Kmeans,0.114721,0
3,Kmeans,0.281598,1
3,Kmeans,0.344672,1
3,Kmeans,0.04121,0
3,Kmeans,-0.045011,0
3,Kmeans,0.129809,0
3,Kmeans,0.244433,0
3,Kmeans,0.135341,0
3,Kmeans,0.246275,1
3,Kmeans,0.288705,0
3,Kmeans,0.180244,0
3,Kmeans,0.308101,1
3,Kmeans,0.270824,1
3,Kmeans,0.365168,1
3,Kmeans,0.139148,1
3,Kmeans,0.171086,0
3,Kmeans,0.241484,1
3,Kmeans,0.252244,1
3,Kmeans,0.071089,1
3,Kmeans,0.165088,0
3,Kmeans,0.226721,1
3,Kmeans,0.395605,1
3,Kmeans,0.318472,0
3,Kmeans,0.144934,1
3,Kmeans,0.241223,0
3,Kmeans,0.218068,1
3,Kmeans,0.077605,1
3,Kmeans,0.058181,1
3,Kmeans,0.277653,0
3,Kmeans,0.263448,1
3,Kmeans,0.014294,0
3,Kmeans,0.127785,0
3,Kmeans,-0.025226,0
3,Kmeans,0.084736,0
3,Kmeans,0.133912,1
3,Kmeans,0.321965,1
3,Kmeans,0.258917,1
3,Kmeans,0.255825,1
3,Kmeans,0.300121,0
3,Kmeans,0.191689,0
3,Kmeans,0.05682,0
3,Kmeans,0.092975,0
3,Kmeans,0.305089,1
3,Kmeans,0.231511,1
3,Kmeans,0.276754,1
3,Kmeans,0.244668,0
3,Kmeans,0.209157,1
3,Kmeans,0.250065,1
3,Kmeans,0.251817,0
3,Kmeans,0.083898,1
3,Kmeans,0.329438,1
3,Kmeans,0.25237,1
3,Kmeans,0.22567,1
3,Kmeans,-0.052546,0
3,Kmeans,0.136871,0
3,Kmeans,0.117121,1
3,Kmeans,0.160231,0
3,Kmeans,0.05905,0
3,Kmeans,0.295904,1
3,Kmeans,0.171552,1
3,Kmeans,0.282483,1
3,Kmeans,0.344659,1
3,Kmeans,0.325795,0
3,Kmeans,0.262059,1
3,Kmeans,0.334569,1
3,Kmeans,0.078924,0
3,Kmeans,0.161792,0
3,Kmeans,0.108797,0
3,Kmeans,0.083311,1
3,Kmeans,0.270835,1
3,Kmeans,0.296783,1
3,Kmeans,0.116827,1
3,Kmeans,0.243237,1
3,Kmeans,0.251689,1
3,Kmeans,0.168114,0
3,Kmeans,0.28145,0
3,Kmeans,0.01187,0
3,Kmeans,0.210883,1
3,Kmeans,0.189402,0
3,Kmeans,0.309555,1
3,Kmeans,0.115053,1
3,Kmeans,0.21535,0
3,Kmeans,0.212933,1
3,Kmeans,0.223463,1
3,Kmeans,0.2661,1
3,Kmeans,0.144323,0
3,Kmeans,0.051383,0
3,Kmeans,0.145201,0
3,Kmeans,0.05619,0
3,Kmeans,0.191472,1
3,Kmeans,0.287336,1
3,Kmeans,0.358158,1
3,Kmeans,0.284272,0
3,Kmeans,0.285284,1
3,Kmeans,0.228966,0
3,Kmeans,0.105841,0
3,Kmeans,0.087217,1
3,Kmeans,0.326065,1
3,Kmeans,0.250294,1
3,Kmeans,0.293781,1
3,Kmeans,0.075611,1
3,Kmeans,0.196774,0
3,Kmeans,0.303342,0
3,Kmeans,0.243731,1
3,Kmeans,0.178737,0
3,Kmeans,0.086966,1
3,Kmeans,0.214124,1
3,Kmeans,0.118798,1
3,Kmeans,0.15055,1
3,Kmeans,0.121209,1
3,Kmeans,0.218405,1
3,Kmeans,0.30923,1
3,Kmeans,-0.017001,0
3,Kmeans,0.265175,0
3,Kmeans,0.243485,0
3,Kmeans,0.023095,0
3,Kmeans,-0.023541,0
3,Kmeans,0.214441,0
