k,type,score,label
2,Kmeans,-0.014493,1
2,Kmeans,0.498025,0
2,Kmeans,0.515617,0
2,Kmeans,0.320107,0
2,Kmeans,0.430207,0
2,Kmeans,0.511948,0
2,Kmeans,0.387069,0
2,Kmeans,0.205224,1
2,Kmeans,0.291858,1
2,Kmeans,0.32934,1
2,Kmeans,0.192971,0
2,Kmeans,0.287371,0
2,Kmeans,0.242501,0
2,Kmeans,0.409811,1
2,Kmeans,0.003155,1
2,Kmeans,0.189669,1
2,Kmeans,0.253789,0
2,Kmeans,0.358226,1
2,Kmeans,0.222238,0
2,Kmeans,0.384951,1
2,Kmeans,0.169282,1
2,Kmeans,0.412344,1
2,Kmeans,0.326355,1
2,Kmeans,0.070423,1
2,Kmeans,0.137869,1
2,Kmeans,0.301435,0
2,Kmeans,0.369384,1
2,Kmeans,0.33413,0
2,Kmeans,0.459034,0
2,Kmeans,0.360986,0
2,Kmeans,0.476956,0
2,Kmeans,0.396307,0
2,Kmeans,0.489899,0
2,Kmeans,0.446155,0
2,Kmeans,0.337477,1
2,Kmeans,0.462744,0
2,Kmeans,0.095156,1
2,Kmeans,0.257446,1
2,Kmeans,0.27646,1
2,Kmeans,0.373021,1
2,Kmeans,0.293472,0
2,Kmeans,0.452329,0
2,Kmeans,0.00259,1
2,Kmeans,0.422081,0
2,Kmeans,0.489533,0
2,Kmeans,0.460007,0
2,Kmeans,0.451542,0
2,Kmeans,0.330277,1
2,Kmeans,-0.040185,1
2,Kmeans,0.064791,0
2,Kmeans,0.47205,0
2,Kmeans,0.282431,0
2,Kmeans,0.249412,1
2,Kmeans,0.041863,1
2,Kmeans,0.250278,1
2,Kmeans,0.209018,0
2,Kmeans,0.127305,1
2,Kmeans,0.129907,1
2,Kmeans,0.381931,0
2,Kmeans,0.526809,0
2,Kmeans,0.360746,0
2,Kmeans,0.386171,0
2,Kmeans,0.110497,1
2,Kmeans,0.283545,0
2,Kmeans,0.46449,0
2,Kmeans,0.414884,1
2,Kmeans,0.449496,0
2,Kmeans,0.435633,0
2,Kmeans,0.187478,0
2,Kmeans,0.427198,1
2,Kmeans,0.457807,0
2,Kmeans,0.122087,0
2,Kmeans,0.129443,0
2,Kmeans,0.183741,1
2,Kmeans,0.130284,0
2,Kmeans,-0.113369,1
2,Kmeans,0.381435,0
2,Kmeans,0.237431,1
2,Kmeans,0.457853,0
2,Kmeans,0.494521,0
2,Kmeans,0.400755,1
2,Kmeans,0.392379,1
2,Kmeans,0.313471,0
2,Kmeans,0.236219,1
2,Kmeans,0.492938,0
2,Kmeans,0.454174,0
2,Kmeans,0.476122,0
2,Kmeans,0.04571,1
2,Kmeans,0.458703,0
2,Kmeans,0.495988,0
2,Kmeans,0.116592,1
2,Kmeans,0.376971,0
2,Kmeans,0.106301,1
2,Kmeans,0.445373,0
2,Kmeans,0.307764,1
2,Kmeans,0.33854,0
2,Kmeans,0.331356,1
2,Kmeans,0.338072,0
2,Kmeans,0.369427,0
2,Kmeans,0.223184,0
2,Kmeans,0.241981,0
2,Kmeans,0.442305,0
2,Kmeans,0.391178,0
2,Kmeans,0.393054,1
2,Kmeans,0.087367,1
2,Kmeans,0.494248,0
2,Kmeans,0.502297,0
2,Kmeans,0.341347,1
2,GMM,-0.254931,0
2,GMM,-0.006836,0
2,GMM,0.526714,1
2,GMM,0.134333,0
2,GMM,-0.156771,0
2,GMM,0.46027,1
2,GMM,0.155464,0
2,GMM,0.347864,1
2,GMM,0.289055,1
2,GMM,0.103937,0
2,GMM,-0.145882,0
2,GMM,0.487673,1
2,GMM,0.189568,0
2,GMM,-0.316683,0
2,GMM,0.558027,1
2,GMM,0.26065,0
2,GMM,-0.226938,0
2,GMM,-0.006885,0
2,GMM,0.618375,1
2,GMM,0.18345,0
2,GMM,-0.144049,0
2,GMM,0.559855,1
2,GMM,-0.064129,0
2,GMM,0.448773,1
2,GMM,0.323228,1
2,GMM,-0.010205,0
2,GMM,0.000497,0
2,GMM,0.134322,0
2,GMM,0.574594,1
2,GMM,-0.142954,0
2,GMM,0.464012,1
2,GMM,0.095239,0
2,GMM,-0.090115,0
2,GMM,0.076468,0
2,GMM,0.562915,1
2,GMM,0.573896,1
2,GMM,0.133551,0
2,GMM,0.180786,0
2,GMM,0.206605,0
2,GMM,0.468703,1
2,GMM,0.080079,0
2,GMM,0.333705,1
2,GMM,0.03257,0
2,GMM,0.123399,0
2,GMM,0.479726,1
2,GMM,0.530872,1
2,GMM,0.216346,0
2,GMM,-0.344783,0
2,GMM,0.222725,0
2,GMM,0.478179,1
2,GMM,0.074831,0
2,GMM,0.557286,1
2,GMM,-0.254051,0
2,GMM,0.168454,0
2,GMM,0.09767,0
2,GMM,-0.181542,0
2,GMM,-0.24454,0
2,GMM,-0.264347,0
2,GMM,0.1825,0
2,GMM,-0.246759,0
2,GMM,0.194509,0
2,GMM,-0.190334,0
2,GMM,0.588899,1
2,GMM,0.487425,1
2,GMM,0.416817,1
2,GMM,0.071496,0
2,GMM,0.314664,1
2,GMM,0.140413,0
2,GMM,0.533203,1
2,GMM,-0.265121,0
2,GMM,0.098689,0
2,GMM,0.066147,0
2,GMM,0.235955,0
2,GMM,0.554068,1
2,GMM,-0.261145,0
2,GMM,-0.059039,0
2,GMM,-0.290953,0
2,GMM,-0.031968,0
2,GMM,0.12881,0
2,GMM,0.538231,1
2,GMM,0.206958,0
2,GMM,0.182682,0
2,GMM,-0.178716,0
2,GMM,0.491589,1
2,GMM,0.04646,0
2,GMM,0.16534,0
2,GMM,0.18134,0
2,GMM,0.078111,0
2,GMM,-0.205392,0
2,GMM,0.381463,1
2,GMM,0.530146,1
2,GMM,0.114997,0
2,GMM,0.389059,1
2,GMM,0.073583,0
2,GMM,0.027504,0
2,GMM,-0.262658,0
2,GMM,-0.135276,0
2,GMM,0.440191,1
2,GMM,0.573805,1
2,GMM,0.120962,0
2,GMM,0.464282,1
2,GMM,0.284986,0
2,GMM,0.592723,1
2,GMM,-0.054366,0
2,GMM,0.531816,1
2,GMM,-0.143987,0
2,GMM,0.564564,1
2,GMM,0.316794,1
2,GMM,0.462847,1
2,GMM,0.49999,1
2,GMM,0.46363,1
2,GMM,-0.029024,0
2,GMM,0.051895,0
2,GMM,0.520409,1
2,GMM,-0.035258,0
2,GMM,0.353273,1
2,GMM,0.478173,1
2,GMM,0.577227,1
2,GMM,0.463058,1
2,GMM,0.115217,0
2,GMM,0.35632,1
2,GMM,-0.204884,0
2,GMM,0.182035,0
2,GMM,0.26895,0
2,GMM,0.528791,1
2,GMM,0.517435,1
2,GMM,0.138415,0
2,GMM,0.619494,1
2,GMM,0.243687,0
2,GMM,0.122286,0
2,GMM,0.06357,0
2,GMM,-0.09624,0
2,GMM,0.622899,1
2,GMM,-0.283502,0
2,GMM,0.609016,1
2,GMM,0.125692,0
2,GMM,0.239069,0
2,GMM,0.574024,1
2,GMM,0.427525,1
2,GMM,0.59786,1
2,GMM,0.485859,1
2,GMM,0.44721,1
2,GMM,0.495331,1
2,GMM,0.447396,1
2,GMM,-0.093823,0
2,GMM,0.355432,1
2,GMM,0.588446,1
2,GMM,0.602273,1
2,GMM,0.622633,1
2,GMM,-0.167656,0
2,GMM,0.290875,0
2,GMM,0.581925,1
2,GMM,0.218032,0
2,GMM,0.337371,1
2,GMM,0.528169,1
2,GMM,0.145541,0
2,GMM,0.209351,0
2,GMM,0.611602,1
2,GMM,0.142641,0
2,GMM,0.205847,0
2,GMM,0.201577,0
2,GMM,0.471148,1
2,GMM,0.6049,1
2,GMM,0.25315,0
2,GMM,0.548576,1
2,GMM,0.45017,1
2,GMM,0.271427,0
2,GMM,0.580902,1
2,GMM,0.281956,0
2,GMM,-0.226181,0
2,GMM,0.617301,1
2,GMM,0.569609,1
2,GMM,0.187352,0
2,GMM,0.252496,0
2,GMM,0.5091,1
2,GMM,0.199116,0
2,GMM,0.276657,1
2,GMM,0.182393,0
2,GMM,0.558715,1
2,GMM,-0.185953,0
2,GMM,0.600848,1
2,GMM,0.452721,1
2,GMM,0.421408,1
2,GMM,-0.241331,0
2,GMM,-0.261774,0
2,GMM,0.549,1
2,GMM,0.201438,0
2,GMM,-0.087507,0
2,GMM,0.525092,1
2,GMM,0.261396,0
2,GMM,-0.3211,0
2,GMM,0.257643,0
2,GMM,0.212546,0
2,GMM,0.193647,0
2,GMM,0.382931,1
2,GMM,0.414517,1
2,GMM,0.479561,1
2,GMM,0.53151,1
2,GMM,-0.038593,0
2,GMM,0.06969,0
2,GMM,0.036574,0
2,GMM,0.155639,0
2,GMM,0.584185,1
2,GMM,0.516338,1
2,GMM,0.61689,1
2,GMM,0.280375,0
2,GMM,-0.217428,0
2,GMM,0.195106,0
2,GMM,0.172853,0
2,GMM,-0.269743,0
2,GMM,-0.001745,0
2,GMM,0.572932,1
2,GMM,0.535834,1
2,GMM,0.538339,1
2,GMM,0.499381,1
2,GMM,0.119094,0
2,GMM,0.092954,0
2,GMM,0.541309,1
2,GMM,0.459927,1
2,GMM,0.176585,0
2,GMM,0.383901,1
2,GMM,-0.281876,0
2,GMM,0.495812,1
2,GMM,0.058435,0
2,GMM,0.539717,1
2,GMM,-0.087934,0
2,GMM,0.57333,1
2,GMM,-0.02666,0
2,GMM,0.536007,1
2,GMM,0.100482,0
2,GMM,0.046829,0
2,GMM,-0.004104,0
2,GMM,0.196335,0
2,GMM,0.118475,0
2,GMM,0.51045,1
2,GMM,0.140868,0
2,GMM,0.082997,0
2,GMM,0.011186,0
2,GMM,0.439232,1
2,GMM,0.19656,0
2,GMM,0.259177,0
2,GMM,-0.007732,0
2,GMM,0.616962,1
2,GMM,0.579712,1
2,GMM,0.004788,0
2,GMM,-0.353635,0
2,GMM,-0.060094,0
2,GMM,0.213925,0
2,GMM,0.598646,1
2,GMM,0.558842,1
2,GMM,0.510739,1
2,GMM,-0.278915,0
2,GMM,0.615535,1
2,GMM,0.493353,1
2,GMM,-0.080115,0
2,GMM,0.16472,0
2,GMM,0.499033,1
2,GMM,0.553493,1
2,GMM,-0.135148,0
2,GMM,0.293573,0
2,GMM,0.064248,0
2,GMM,0.60984,1
2,GMM,0.573623,1
2,GMM,0.039475,0
2,GMM,0.230301,0
2,GMM,0.060248,0
2,GMM,0.623762,1
2,GMM,0.612477,1
2,GMM,0.524948,1
2,GMM,0.019226,0
2,GMM,-0.12965,0
2,GMM,0.30905,1
2,GMM,0.507305,1
2,GMM,0.380788,1
2,GMM,0.224815,0
2,GMM,-0.333979,0
2,GMM,-0.358697,0
2,GMM,0.2281,0
2,GMM,0.182948,0
2,GMM,0.527476,1
2,GMM,0.107753,0
2,GMM,0.544782,1
2,GMM,0.222685,0
2,GMM,0.254616,1
2,GMM,0.446986,1
2,GMM,0.481488,1
2,GMM,-0.295781,0
2,GMM,0.627453,1
2,GMM,0.467495,1
2,GMM,0.235073,0
2,GMM,-0.226264,0
2,GMM,0.488625,1
2,GMM,0.363443,1
2,GMM,0.563335,1
2,GMM,-0.050374,0
2,GMM,0.555047,1
2,GMM,-0.144634,0
2,GMM,0.582145,1
2,GMM,0.516022,1
2,GMM,0.197074,0
2,GMM,0.469422,1
2,GMM,0.253177,1
2,GMM,0.140786,0
2,GMM,0.534922,1
2,GMM,0.207801,0
2,GMM,0.114178,0
2,GMM,0.233377,0
2,GMM,0.414332,1
2,GMM,0.379397,1
2,GMM,0.517743,1
2,GMM,0.450511,1
2,GMM,0.110024,0
2,GMM,0.25378,0
2,GMM,0.6106,1
2,GMM,-0.153064,0
2,GMM,0.507424,1
2,GMM,0.566203,1
2,GMM,0.501096,1
2,GMM,-0.095482,0
2,GMM,0.036119,0
2,GMM,0.070043,0
2,GMM,0.019129,0
2,GMM,0.094433,0
2,GMM,0.121285,0
2,GMM,-0.14963,0
2,GMM,0.41454,1
2,GMM,0.551026,1
2,GMM,-0.079197,0
2,GMM,-0.223787,0
2,GMM,0.170736,0
2,GMM,0.461985,1
2,GMM,0.500272,1
2,GMM,0.151878,0
2,GMM,0.482216,1
2,GMM,0.447924,1
2,GMM,0.263018,0
2,GMM,-0.176845,0
2,GMM,-0.063607,0
2,GMM,0.415989,1
2,GMM,0.579527,1
2,GMM,-0.02986,0
2,GMM,0.26777,0
2,GMM,0.580117,1
2,GMM,0.437086,1
2,GMM,0.169971,0
2,GMM,0.527219,1
2,GMM,0.397677,1
2,GMM,0.410733,1
2,GMM,0.1604,0
2,GMM,0.204132,0
2,GMM,0.541636,1
2,GMM,0.092412,0
2,GMM,0.556449,1
2,GMM,0.047795,0
2,GMM,0.548398,1
2,GMM,0.251175,0
2,GMM,0.588668,1
2,GMM,-0.154584,0
2,GMM,-0.024643,0
2,GMM,0.565704,1
2,GMM,0.144306,0
2,GMM,0.052282,0
2,GMM,0.427048,1
2,GMM,-0.229783,0
2,GMM,0.279862,0
2,GMM,0.182783,0
2,GMM,-0.062587,0
2,GMM,-0.134235,0
2,GMM,-0.289415,0
2,GMM,0.204574,0
2,GMM,0.379461,1
2,GMM,0.03195,0
2,GMM,0.502978,1
2,GMM,0.137634,0
2,GMM,0.455665,1
2,GMM,0.5852,1
2,GMM,0.029534,0
2,GMM,0.487503,1
2,GMM,0.451332,1
2,GMM,-0.206874,0
2,GMM,0.083828,0
2,GMM,0.446469,1
2,GMM,-0.153306,0
2,GMM,0.599508,1
2,GMM,0.610947,1
2,GMM,0.45411,1
2,GMM,0.523207,1
2,GMM,0.566382,1
2,GMM,0.482419,1
2,GMM,0.041285,0
2,GMM,0.096825,0
2,GMM,0.15801,0
2,GMM,-0.122915,0
2,GMM,0.434119,1
2,GMM,0.337561,1
2,GMM,0.254442,0
2,GMM,0.058609,0
2,GMM,0.067547,0
2,GMM,0.403796,1
2,GMM,0.197382,0
2,GMM,-0.310861,0
2,GMM,0.231694,0
2,GMM,0.007124,0
2,GMM,0.292401,0
2,GMM,0.152023,0
2,GMM,0.074815,0
2,GMM,0.154136,0
2,GMM,0.345042,1
2,GMM,0.209653,0
2,GMM,0.396692,1
2,GMM,0.545862,1
2,GMM,0.400979,1
2,GMM,0.590941,1
2,GMM,0.504929,1
2,GMM,0.569859,1
2,GMM,0.52084,1
2,GMM,0.19048,0
2,GMM,0.521142,1
2,GMM,0.11045,0
2,GMM,0.047288,0
2,GMM,0.083281,0
2,GMM,0.218227,0
2,GMM,0.439625,1
2,GMM,0.54457,1
2,GMM,0.018766,0
2,GMM,0.523562,1
2,GMM,0.567981,1
2,GMM,0.536382,1
2,GMM,-0.450801,0
2,GMM,0.169548,0
2,GMM,0.017209,0
2,GMM,-0.01076,0
2,GMM,0.575972,1
2,GMM,-0.218357,0
2,GMM,0.04814,0
2,GMM,-0.138506,0
2,GMM,0.063285,0
2,GMM,0.335456,1
2,GMM,0.152814,0
2,GMM,0.139466,0
2,GMM,0.439253,1
2,GMM,0.599444,1
2,GMM,0.418286,1
2,GMM,0.497951,1
2,GMM,0.097065,0
2,GMM,0.42602,1
2,GMM,0.533643,1
2,GMM,0.254988,0
2,GMM,0.539363,1
2,GMM,0.445719,1
2,GMM,-0.112712,0
2,GMM,0.284964,0
2,GMM,0.567618,1
2,GMM,-0.26947,0
2,GMM,-0.043117,0
2,GMM,0.190391,0
2,GMM,-0.041363,0
2,GMM,-0.212476,0
2,GMM,0.440255,1
2,GMM,0.124864,0
2,GMM,0.486253,1
2,GMM,0.573124,1
2,GMM,0.247107,0
2,GMM,0.247349,0
2,GMM,0.337625,1
2,GMM,0.021879,0
2,GMM,0.597168,1
2,GMM,0.577567,1
2,GMM,0.54569,1
2,GMM,0.06574,0
2,GMM,0.517634,1
2,GMM,0.570054,1
2,GMM,-0.028993,0
2,GMM,0.422246,1
2,GMM,-0.025376,0
2,GMM,0.513229,1
2,GMM,0.168941,0
2,GMM,-0.316771,0
2,GMM,0.250106,0
2,GMM,-0.327431,0
2,GMM,-0.36857,0
2,GMM,0.385149,1
2,GMM,-0.204743,0
2,GMM,0.517871,1
2,GMM,0.464942,1
2,GMM,0.231865,0
2,GMM,-0.067738,0
2,GMM,0.577973,1
2,GMM,0.605544,1
2,GMM,0.185193,0
3,Kmeans,0.117266,1
3,Kmeans,0.226673,2
3,Kmeans,0.425963,1
3,Kmeans,0.465044,0
3,Kmeans,0.175075,0
3,Kmeans,0.392125,1
3,Kmeans,0.131639,2
3,Kmeans,0.194122,1
3,Kmeans,0.072597,1
3,Kmeans,0.432721,0
