k,type,score,label
2,Kmeans,0.230105,0
2,Kmeans,0.525841,1
2,Kmeans,0.404078,0
2,Kmeans,0.311026,0
2,Kmeans,0.155622,0
2,Kmeans,0.4287,1
2,Kmeans,-0.06835,0
2,Kmeans,0.380208,0
2,Kmeans,0.329726,1
2,Kmeans,0.506479,1
2,Kmeans,0.211866,0
2,Kmeans,0.177372,0
2,Kmeans,0.383179,0
2,Kmeans,0.366484,1
2,Kmeans,0.264173,1
2,Kmeans,0.375889,0
2,Kmeans,0.348067,1
2,Kmeans,0.165725,1
2,Kmeans,0.359209,0
2,Kmeans,0.542996,1
2,Kmeans,0.467447,1
2,Kmeans,0.359958,0
2,Kmeans,0.46264,0
2,Kmeans,0.197809,1
2,Kmeans,0.251819,0
2,Kmeans,0.222347,0
2,Kmeans,0.275779,0
2,Kmeans,0.482001,1
2,Kmeans,0.499276,1
2,Kmeans,0.157776,0
2,Kmeans,-0.059237,0
2,Kmeans,0.431623,1
2,Kmeans,0.224792,0
2,Kmeans,0.147789,1
2,Kmeans,0.403311,0
2,Kmeans,0.356572,0
2,Kmeans,0.54155,1
2,Kmeans,0.555166,1
2,Kmeans,0.35442,0
2,Kmeans,0.500258,1
2,Kmeans,0.507816,1
2,Kmeans,-0.05708,0
2,Kmeans,0.523785,1
2,Kmeans,0.211503,0
2,Kmeans,0.202448,0
2,Kmeans,0.50635,1
2,Kmeans,0.439417,1
2,Kmeans,0.288105,0
2,Kmeans,0.121509,0
2,Kmeans,0.516629,1
2,Kmeans,0.400001,0
2,Kmeans,0.506925,1
2,Kmeans,0.374106,0
2,Kmeans,0.195568,0
2,Kmeans,0.362143,0
2,Kmeans,0.277137,0
2,Kmeans,0.308094,0
2,Kmeans,0.229989,1
2,Kmeans,0.427297,0
2,Kmeans,0.375319,1
2,Kmeans,0.539754,1
2,Kmeans,0.537773,1
2,Kmeans,0.548802,1
2,Kmeans,0.429134,0
2,Kmeans,0.255741,1
2,Kmeans,0.103959,0
2,Kmeans,0.448656,1
2,Kmeans,0.19487,0
2,Kmeans,0.537741,1
2,Kmeans,0.324887,1
2,Kmeans,0.532516,1
2,Kmeans,0.357176,0
2,Kmeans,0.220576,0
2,Kmeans,0.491867,1
2,Kmeans,0.459933,0
2,Kmeans,0.454824,1
2,Kmeans,0.466197,1
2,Kmeans,0.533536,1
2,Kmeans,0.338812,0
2,Kmeans,0.210376,0
2,Kmeans,0.533678,1
2,Kmeans,0.320153,0
2,Kmeans,0.381391,0
2,Kmeans,0.461929,0
2,Kmeans,0.025939,0
2,Kmeans,0.27938,0
2,Kmeans,0.540153,1
2,Kmeans,0.221545,1
2,Kmeans,0.488454,1
2,Kmeans,0.497899,1
2,Kmeans,0.464106,0
2,Kmeans,0.411782,0
2,Kmeans,0.254456,0
2,Kmeans,0.474036,1
2,Kmeans,0.366804,1
2,Kmeans,0.378572,0
2,Kmeans,0.48262,1
2,Kmeans,0.447504,1
2,Kmeans,0.402993,0
2,Kmeans,0.447829,1
2,Kmeans,0.372068,0
2,Kmeans,0.37427,0
2,Kmeans,0.394334,1
2,Kmeans,0.424417,1
2,Kmeans,0.325927,0
2,Kmeans,0.197034,0
2,Kmeans,0.226841,1
2,Kmeans,0.302793,1
2,Kmeans,0.188834,0
2,Kmeans,0.226763,1
2,Kmeans,0.536342,1
2,Kmeans,0.543266,1
2,Kmeans,0.298843,0
2,Kmeans,0.446358,1
2,Kmeans,0.474214,1
2,Kmeans,0.560516,1
2,Kmeans,0.253828,1
2,Kmeans,0.553232,1
2,Kmeans,0.046163,0
2,Kmeans,0.130464,0
2,Kmeans,0.427969,1
2,Kmeans,0.158713,0
2,Kmeans,0.278336,0
2,Kmeans,0.357668,0
2,Kmeans,0.523106,1
2,Kmeans,0.264088,0
2,Kmeans,0.389515,0
2,Kmeans,0.421664,0
2,Kmeans,0.384037,1
2,Kmeans,0.504422,1
2,Kmeans,0.363273,1
2,Kmeans,0.405073,1
2,Kmeans,0.309225,0
2,Kmeans,0.553977,1
2,Kmeans,0.317795,0
2,Kmeans,0.386621,1
2,Kmeans,0.05983,1
2,Kmeans,0.18154,0
2,Kmeans,0.203877,0
2,Kmeans,0.537459,1
2,Kmeans,0.209097,0
2,Kmeans,0.050902,1
2,Kmeans,-0.000871,0
2,Kmeans,0.3223,0
2,Kmeans,0.535135,1
2,Kmeans,0.067758,1
2,Kmeans,0.249326,1
2,Kmeans,0.334546,0
2,Kmeans,0.444708,0
2,Kmeans,0.2732,0
2,Kmeans,0.299617,0
2,Kmeans,0.147835,0
2,Kmeans,0.363038,1
2,Kmeans,0.193205,0
2,Kmeans,0.40957,1
2,Kmeans,0.333399,0
2,Kmeans,0.18384,1
2,Kmeans,0.444902,0
2,Kmeans,0.46504,1
2,Kmeans,0.479308,1
2,Kmeans,0.36683,0
2,Kmeans,0.533087,1
2,Kmeans,0.488818,1
2,Kmeans,0.502843,1
2,Kmeans,0.500289,1
2,Kmeans,0.53133,1
2,Kmeans,0.549632,1
2,Kmeans,0.188267,1
2,Kmeans,0.348829,0
2,Kmeans,0.453272,1
2,Kmeans,0.295493,0
2,Kmeans,0.451469,0
2,Kmeans,0.501572,1
2,Kmeans,0.520627,1
2,Kmeans,0.214247,0
2,Kmeans,0.459649,1
2,Kmeans,0.138683,1
2,Kmeans,0.566416,1
2,Kmeans,0.525906,1
2,Kmeans,0.31689,0
2,Kmeans,0.148491,0
2,Kmeans,0.448243,1
2,Kmeans,0.429793,1
2,Kmeans,0.35119,1
2,Kmeans,0.194625,0
2,Kmeans,0.505983,1
2,Kmeans,0.390676,0
2,Kmeans,0.262067,0
2,Kmeans,0.2217,0
2,Kmeans,0.265074,0
2,Kmeans,0.344727,1
2,Kmeans,0.559609,1
2,Kmeans,0.417005,1
2,Kmeans,0.462126,1
2,Kmeans,0.123279,0
2,Kmeans,0.289368,1
2,Kmeans,0.470828,1
2,Kmeans,0.31437,0
2,Kmeans,0.564323,1
2,Kmeans,0.389852,0
2,Kmeans,0.489039,1
2,Kmeans,0.451765,1
2,Kmeans,0.03873,0
2,Kmeans,0.286022,1
2,Kmeans,0.513884,1
2,Kmeans,0.226646,0
2,Kmeans,0.263821,1
2,Kmeans,0.318522,0
2,Kmeans,0.444444,0
2,Kmeans,0.139627,0
2,Kmeans,0.149059,0
2,Kmeans,0.210616,0
2,Kmeans,0.542064,1
2,Kmeans,0.458959,1
2,Kmeans,0.357794,1
2,Kmeans,0.437904,0
2,Kmeans,0.437535,1
2,Kmeans,0.543362,1
2,Kmeans,0.170325,1
2,Kmeans,0.042558,1
2,Kmeans,0.27564,0
2,Kmeans,0.222378,0
2,Kmeans,0.342361,1
2,Kmeans,0.338421,0
2,Kmeans,0.293697,0
2,Kmeans,0.449597,0
2,Kmeans,0.281464,1
2,Kmeans,0.538347,1
2,Kmeans,0.205145,0
2,Kmeans,0.25719,1
2,Kmeans,-0.049504,0
2,Kmeans,0.166084,1
2,Kmeans,0.250151,0
2,Kmeans,0.425375,0
2,Kmeans,0.14733,0
2,Kmeans,0.360754,1
2,Kmeans,0.440125,1
2,Kmeans,0.353565,0
2,Kmeans,0.51071,1
2,Kmeans,-0.021373,0
2,Kmeans,0.458382,0
2,Kmeans,0.355349,1
2,Kmeans,0.298763,0
2,Kmeans,0.231692,0
2,Kmeans,0.318733,1
2,Kmeans,0.202943,1
2,Kmeans,0.239417,0
2,Kmeans,0.483692,1
2,Kmeans,0.403359,0
2,Kmeans,0.155087,1
2,Kmeans,0.533642,1
2,Kmeans,0.150128,1
2,Kmeans,-0.011726,0
2,Kmeans,0.046964,0
2,Kmeans,0.175402,1
2,Kmeans,0.524866,1
2,Kmeans,0.449091,1
2,Kmeans,0.36588,0
2,Kmeans,0.415376,0
2,Kmeans,0.467458,0
2,Kmeans,0.266922,1
2,Kmeans,0.287041,1
2,Kmeans,0.39451,1
2,Kmeans,0.478504,1
2,Kmeans,0.439698,1
2,Kmeans,0.45027,0
2,Kmeans,0.407946,0
2,Kmeans,0.25092,0
2,Kmeans,0.547289,1
2,Kmeans,0.365007,0
2,Kmeans,0.247492,1
2,Kmeans,0.365196,1
2,Kmeans,0.190617,0
2,Kmeans,0.021619,0
2,Kmeans,0.035233,0
2,Kmeans,0.457532,1
2,Kmeans,0.486363,1
2,Kmeans,0.353206,1
2,Kmeans,0.481144,1
2,Kmeans,0.398512,0
2,Kmeans,0.43009,1
2,Kmeans,0.386915,0
2,Kmeans,-0.026975,0
2,Kmeans,0.263773,1
2,Kmeans,0.265566,0
2,Kmeans,0.539696,1
2,Kmeans,0.499892,1
2,Kmeans,0.550158,1
2,Kmeans,0.468632,1
2,Kmeans,0.470583,1
2,Kmeans,0.397366,0
2,Kmeans,0.299207,1
2,Kmeans,-0.05218,0
2,Kmeans,0.185073,0
2,Kmeans,0.535704,1
2,Kmeans,0.272399,1
2,Kmeans,0.514128,1
2,Kmeans,0.211283,0
2,Kmeans,0.43541,1
2,Kmeans,0.123094,0
2,Kmeans,0.275564,0
2,Kmeans,0.484072,1
2,Kmeans,0.341424,1
2,Kmeans,0.332085,0
2,Kmeans,0.141047,0
2,Kmeans,0.463887,1
2,Kmeans,0.371201,0
2,Kmeans,0.453227,1
2,Kmeans,0.236481,0
2,Kmeans,0.487008,1
2,Kmeans,0.357128,0
2,Kmeans,0.126882,0
2,Kmeans,0.218968,1
2,Kmeans,0.435807,0
2,Kmeans,0.409587,0
2,Kmeans,0.403752,0
2,Kmeans,0.145205,0
2,Kmeans,0.014333,0
2,Kmeans,0.459114,1
2,Kmeans,0.376461,1
2,Kmeans,0.247688,1
2,Kmeans,0.307357,0
2,Kmeans,0.385984,0
2,Kmeans,0.088625,1
2,Kmeans,0.331772,1
2,Kmeans,0.01991,0
2,Kmeans,0.411859,1
2,Kmeans,0.432255,1
2,Kmeans,0.323778,0
2,Kmeans,0.464228,0
2,Kmeans,0.562778,1
2,Kmeans,0.066517,0
2,Kmeans,0.444699,1
2,Kmeans,0.449551,1
2,Kmeans,0.119379,1
2,Kmeans,0.439829,0
2,Kmeans,0.529788,1
2,Kmeans,0.246814,1
2,Kmeans,0.465054,0
2,Kmeans,0.043657,1
2,Kmeans,0.283972,0
2,Kmeans,0.560551,1
2,Kmeans,0.35263,0
2,Kmeans,0.314162,0
2,Kmeans,0.425703,1
2,Kmeans,0.455206,0
2,Kmeans,0.197556,1
2,Kmeans,0.565598,1
2,Kmeans,0.522429,1
2,Kmeans,0.192504,1
2,Kmeans,0.182639,1
2,Kmeans,0.0449,0
2,Kmeans,0.451736,0
2,Kmeans,0.564692,1
2,Kmeans,0.419692,0
2,Kmeans,0.448179,1
2,Kmeans,0.206065,0
2,Kmeans,0.436372,1
2,Kmeans,0.563333,1
2,Kmeans,0.316144,0
2,Kmeans,0.444332,1
2,Kmeans,0.205128,0
2,Kmeans,0.189396,1
2,Kmeans,0.348911,0
2,Kmeans,0.454702,1
2,Kmeans,0.497669,1
2,Kmeans,0.064309,0
2,Kmeans,0.364007,1
2,Kmeans,0.330473,0
2,Kmeans,0.458993,0
2,Kmeans,0.395143,1
2,Kmeans,0.416679,1
2,Kmeans,0.384625,0
2,Kmeans,0.527387,1
2,Kmeans,0.559701,1
2,Kmeans,0.400268,0
2,Kmeans,-0.069327,0
2,Kmeans,0.442676,1
2,Kmeans,-0.027099,0
2,Kmeans,0.192671,1
2,Kmeans,0.426879,0
2,Kmeans,0.121641,1
2,Kmeans,0.268438,1
2,Kmeans,-0.011991,0
2,Kmeans,0.357845,0
2,Kmeans,0.296412,1
2,Kmeans,0.40062,1
2,Kmeans,0.12201,0
2,Kmeans,0.462861,1
2,Kmeans,0.224929,0
2,Kmeans,0.106092,0
2,Kmeans,0.205175,1
2,Kmeans,0.289191,0
2,Kmeans,-0.010882,0
2,Kmeans,0.536909,1
2,Kmeans,0.372952,0
2,Kmeans,0.565532,1
2,Kmeans,0.040821,0
2,Kmeans,0.174908,0
2,Kmeans,0.544162,1
2,Kmeans,0.408052,0
2,Kmeans,0.10578,1
2,Kmeans,0.278239,0
2,GMM,0.265319,1
2,GMM,-0.137795,0
2,GMM,0.5456,1
2,GMM,0.479599,1
2,GMM,0.136655,1
2,GMM,0.488785,1
2,GMM,0.465394,1
2,GMM,0.310337,0
2,GMM,0.281162,1
2,GMM,0.149555,1
2,GMM,0.37856,0
2,GMM,0.428687,0
2,GMM,0.065492,1
2,GMM,0.522634,1
2,GMM,-0.044527,0
2,GMM,0.256754,1
2,GMM,0.285201,0
2,GMM,0.284487,1
2,GMM,0.214795,1
2,GMM,0.021646,0
2,GMM,0.325105,1
2,GMM,0.319493,1
2,GMM,0.496929,1
2,GMM,0.397157,0
2,GMM,0.468021,1
2,GMM,0.452262,1
2,GMM,0.395165,1
2,GMM,0.34847,0
2,GMM,0.439662,1
2,GMM,0.394751,0
2,GMM,0.457475,1
2,GMM,0.464634,0
2,GMM,0.395524,0
2,GMM,0.485211,1
2,GMM,0.299331,0
2,GMM,0.249615,1
2,GMM,0.046565,0
2,GMM,0.116332,1
2,GMM,0.252686,0
2,GMM,0.328206,1
2,GMM,0.380887,0
2,GMM,0.546238,1
2,GMM,0.48364,1
2,GMM,0.505979,1
2,GMM,0.095597,0
2,GMM,0.516647,1
2,GMM,0.528729,1
2,GMM,0.388372,0
2,GMM,0.531333,1
2,GMM,0.227813,1
2,GMM,0.500304,1
2,GMM,0.527362,1
2,GMM,0.472444,1
2,GMM,0.104797,0
2,GMM,0.06433,1
2,GMM,0.452776,0
2,GMM,0.071303,0
2,GMM,0.501733,1
2,GMM,0.308542,0
2,GMM,0.3898,0
2,GMM,0.480635,1
2,GMM,0.376652,0
2,GMM,0.316665,1
2,GMM,0.376497,1
2,GMM,0.280042,1
2,GMM,0.357449,0
2,GMM,0.510315,1
2,GMM,0.392927,0
2,GMM,0.231088,0
2,GMM,0.573745,1
2,GMM,0.165344,1
2,GMM,0.045298,0
2,GMM,0.567013,1
2,GMM,0.495107,1
2,GMM,0.525801,1
2,GMM,0.573282,1
2,GMM,0.423571,1
2,GMM,0.112683,0
2,GMM,0.543514,1
2,GMM,0.197522,1
2,GMM,0.548043,1
2,GMM,0.361039,1
2,GMM,-0.050611,0
2,GMM,0.528905,1
2,GMM,0.522384,1
2,GMM,0.143493,1
2,GMM,0.526973,1
2,GMM,0.188324,0
2,GMM,0.534144,1
2,GMM,0.387212,0
2,GMM,0.289832,0
2,GMM,0.129397,0
2,GMM,0.44092,1
2,GMM,0.111972,1
2,GMM,0.368123,0
2,GMM,0.353041,1
2,GMM,0.520163,1
2,GMM,0.188676,0
2,GMM,0.180934,0
2,GMM,0.383766,0
2,GMM,0.377009,1
2,GMM,0.253277,1
2,GMM,0.378198,0
2,GMM,0.361933,1
2,GMM,0.210222,1
2,GMM,0.342728,0
2,GMM,0.552656,1
2,GMM,0.489168,1
2,GMM,0.354222,0
2,GMM,0.450251,0
2,GMM,0.187376,1
2,GMM,0.229935,0
2,GMM,0.232684,0
2,GMM,0.240105,0
2,GMM,0.499581,1
2,GMM,0.505639,1
2,GMM,0.127186,0
2,GMM,0.108267,1
2,GMM,0.454001,1
2,GMM,0.234934,0
2,GMM,0.171228,1
2,GMM,0.383123,0
2,GMM,0.330712,0
2,GMM,0.546044,1
2,GMM,0.562447,1
2,GMM,0.324455,0
2,GMM,0.519488,1
2,GMM,0.519327,1
2,GMM,-0.087072,0
2,GMM,0.527665,1
2,GMM,0.202411,0
2,GMM,0.188715,0
2,GMM,0.505927,1
2,GMM,0.438276,1
2,GMM,0.291145,0
2,GMM,0.101285,0
2,GMM,0.519811,1
2,GMM,0.394325,0
2,GMM,0.510743,1
2,GMM,0.361377,0
2,GMM,0.190812,0
2,GMM,0.360833,0
2,GMM,0.252637,0
2,GMM,0.31388,0
2,GMM,0.218713,1
2,GMM,0.424437,0
2,GMM,0.403954,1
2,GMM,0.549946,1
2,GMM,0.547822,1
2,GMM,0.560403,1
2,GMM,0.420256,0
2,GMM,0.294142,1
2,GMM,0.064309,0
2,GMM,0.46256,1
2,GMM,0.152436,0
2,GMM,0.547978,1
2,GMM,0.351878,1
2,GMM,0.542036,1
2,GMM,0.351712,0
2,GMM,0.196087,0
2,GMM,0.503322,1
2,GMM,0.453017,0
2,GMM,0.458284,1
2,GMM,0.487688,1
2,GMM,0.537232,1
2,GMM,0.331581,0
2,GMM,0.192811,0
2,GMM,0.535137,1
2,GMM,0.320654,0
2,GMM,0.356921,0
2,GMM,0.456716,0
2,GMM,-0.026796,0
2,GMM,0.282087,0
2,GMM,0.547477,1
2,GMM,0.242558,1
2,GMM,0.48892,1
2,GMM,0.498972,1
2,GMM,0.456544,0
2,GMM,0.411416,0
2,GMM,0.230983,0
2,GMM,0.485186,1
2,GMM,0.387635,1
2,GMM,0.357975,0
2,GMM,0.503655,1
2,GMM,0.470312,1
2,GMM,0.391358,0
2,GMM,0.456481,1
2,GMM,0.36433,0
2,GMM,0.369313,0
2,GMM,0.418382,1
2,GMM,0.440188,1
2,GMM,0.31192,0
2,GMM,0.181947,0
2,GMM,0.228792,1
2,GMM,0.309622,1
2,GMM,0.15885,0
2,GMM,0.222501,1
2,GMM,0.539211,1
2,GMM,0.551964,1
2,GMM,0.274267,0
2,GMM,0.468214,1
2,GMM,0.479479,1
2,GMM,0.566755,1
2,GMM,0.283374,1
2,GMM,0.557744,1
2,GMM,0.039818,0
2,GMM,0.116277,0
2,GMM,0.44954,1
2,GMM,0.129213,0
2,GMM,0.261998,0
2,GMM,0.339088,0
2,GMM,0.539149,1
2,GMM,0.243393,0
2,GMM,0.363366,0
2,GMM,0.406639,0
2,GMM,0.411392,1
2,GMM,0.508929,1
2,GMM,0.358105,1
2,GMM,0.422462,1
2,GMM,0.294765,0
2,GMM,0.558145,1
2,GMM,0.296973,0
2,GMM,0.398642,1
2,GMM,0.052882,1
2,GMM,0.151693,0
2,GMM,0.214316,0
2,GMM,0.552832,1
2,GMM,0.19056,0
2,GMM,-0.079862,0
2,GMM,-0.03159,0
2,GMM,0.314583,0
2,GMM,0.544242,1
2,GMM,-0.057167,0
2,GMM,0.25755,1
2,GMM,0.333599,0
2,GMM,0.436101,0
2,GMM,0.249598,0
2,GMM,0.296588,0
2,GMM,0.098605,0
2,GMM,0.378519,1
2,GMM,0.20315,0
2,GMM,0.414009,1
2,GMM,0.301447,0
2,GMM,0.203961,1
2,GMM,0.441994,0
2,GMM,0.466534,1
2,GMM,0.485844,1
2,GMM,0.368757,0
2,GMM,0.546375,1
2,GMM,0.503363,1
2,GMM,0.503584,1
2,GMM,0.500702,1
2,GMM,0.547009,1
2,GMM,0.560265,1
2,GMM,0.216525,1
2,GMM,0.330319,0
2,GMM,0.468859,1
2,GMM,0.27379,0
2,GMM,0.446881,0
2,GMM,0.504851,1
2,GMM,0.529144,1
2,GMM,0.212985,0
2,GMM,0.482147,1
2,GMM,0.183348,1
2,GMM,0.574916,1
2,GMM,0.527033,1
2,GMM,0.298546,0
2,GMM,0.135099,0
2,GMM,0.450436,1
2,GMM,0.431974,1
2,GMM,0.380389,1
2,GMM,0.187324,0
2,GMM,0.505408,1
2,GMM,0.378767,0
2,GMM,0.248558,0
2,GMM,0.205963,0
2,GMM,0.252939,0
2,GMM,0.351149,1
2,GMM,0.571717,1
2,GMM,0.436608,1
2,GMM,0.484443,1
2,GMM,0.07522,0
2,GMM,0.32293,1
2,GMM,0.492588,1
2,GMM,0.298968,0
2,GMM,0.573089,1
2,GMM,0.363693,0
2,GMM,0.494136,1
2,GMM,0.455219,1
2,GMM,0.036561,0
2,GMM,0.314758,1
2,GMM,0.525587,1
2,GMM,0.196993,0
2,GMM,0.278401,1
2,GMM,0.322993,0
2,GMM,0.429639,0
2,GMM,0.123794,0
2,GMM,0.152653,0
2,GMM,0.191232,0
2,GMM,0.546424,1
2,GMM,0.464187,1
2,GMM,0.3817,1
2,GMM,0.423889,0
2,GMM,0.448777,1
2,GMM,0.545796,1
2,GMM,0.177633,1
2,GMM,0.04184,1
2,GMM,0.278422,0
2,GMM,0.207844,0
2,GMM,0.334053,1
2,GMM,0.340501,0
2,GMM,0.275098,0
2,GMM,0.437913,0
2,GMM,0.312252,1
2,GMM,0.551857,1
2,GMM,0.190274,0
2,GMM,0.28962,1
2,GMM,0.095333,1
2,GMM,0.196745,1
2,GMM,0.238737,0
2,GMM,0.42056,0
2,GMM,0.118651,0
2,GMM,0.376108,1
2,GMM,0.438593,1
2,GMM,0.355453,0
2,GMM,0.516132,1
2,GMM,-0.068149,0
2,GMM,0.444951,0
2,GMM,0.385166,1
2,GMM,0.268416,0
2,GMM,0.217565,0
2,GMM,0.332257,1
2,GMM,0.238747,1
2,GMM,0.200529,0
2,GMM,0.504451,1
2,GMM,0.401507,0
2,GMM,0.160829,1
2,GMM,0.540797,1
2,GMM,0.142616,1
2,GMM,-0.038549,0
2,GMM,0.000496,0
2,GMM,0.210355,1
2,GMM,0.528453,1
2,GMM,0.46356,1
2,GMM,0.349059,0
2,GMM,0.406986,0
2,GMM,0.456125,0
2,GMM,0.281831,1
2,GMM,0.323017,1
2,GMM,0.390771,1
2,GMM,0.497051,1
2,GMM,0.444041,1
2,GMM,0.445132,0
2,GMM,0.392598,0
2,GMM,0.210947,0
2,GMM,0.557769,1
2,GMM,0.368098,0
2,GMM,0.268336,1
2,GMM,0.378227,1
2,GMM,0.185209,0
2,GMM,0.016705,0
2,GMM,0.019002,0
2,GMM,0.455584,1
2,GMM,0.48558,1
2,GMM,0.352394,1
2,GMM,0.479678,1
2,GMM,0.389793,0
2,GMM,0.448042,1
2,GMM,0.384736,0
2,GMM,0.077536,1
2,GMM,0.276239,1
2,GMM,0.227499,0
2,GMM,0.544865,1
2,GMM,0.51856,1
2,GMM,0.561359,1
2,GMM,0.489985,1
2,GMM,0.490428,1
2,GMM,0.379339,0
2,GMM,0.335543,1
2,GMM,0.093828,1
2,GMM,0.191389,0
2,GMM,0.549606,1
2,GMM,0.269764,1
2,GMM,0.531211,1
2,GMM,0.193862,0
2,GMM,0.45484,1
2,GMM,0.11174,0
2,GMM,0.269501,0
2,GMM,0.490175,1
2,GMM,0.365481,1
2,GMM,0.305479,0
2,GMM,0.095734,0
2,GMM,0.471845,1
2,GMM,0.355191,0
2,GMM,0.462109,1
2,GMM,0.227134,0
2,GMM,0.49674,1
2,GMM,0.336099,0
2,GMM,0.097029,0
2,GMM,0.258226,1
2,GMM,0.433466,0
2,GMM,0.388818,0
2,GMM,0.389003,0
2,GMM,0.153723,0
2,GMM,-0.008048,0
2,GMM,0.477371,1
2,GMM,0.387827,1
2,GMM,0.257406,1
2,GMM,0.301697,0
2,GMM,0.384495,0
2,GMM,-0.078002,0
2,GMM,0.339757,1
2,GMM,-0.027761,0
2,GMM,0.418398,1
2,GMM,0.448817,1
2,GMM,0.318922,0
2,GMM,0.4491,0
2,GMM,0.567654,1
2,GMM,0.022402,0
2,GMM,0.454023,1
2,GMM,0.456569,1
2,GMM,0.163672,1
2,GMM,0.433899,0
2,GMM,0.534274,1
2,GMM,0.236092,1
2,GMM,0.456551,0
2,GMM,-0.03684,0
2,GMM,0.28416,0
2,GMM,0.565997,1
2,GMM,0.336371,0
2,GMM,0.294404,0
2,GMM,0.42443,1
2,GMM,0.450491,0
2,GMM,0.235372,1
2,GMM,0.57503,1
2,GMM,0.524993,1
2,GMM,0.178467,1
2,GMM,0.195209,1
2,GMM,0.050926,0
2,GMM,0.440216,0
2,GMM,0.57224,1
2,GMM,0.403185,0
2,GMM,0.46786,1
2,GMM,0.170761,0
2,GMM,0.449097,1
2,GMM,0.569224,1
2,GMM,0.290165,0
2,GMM,0.44828,1
2,GMM,0.186719,0
2,GMM,0.188923,1
2,GMM,0.325806,0
2,GMM,0.46062,1
2,GMM,0.510008,1
2,GMM,0.010306,0
2,GMM,0.378363,1
2,GMM,0.319876,0
2,GMM,0.4516,0
2,GMM,0.413177,1
2,GMM,0.415101,1
2,GMM,0.364598,0
2,GMM,0.530378,1
2,GMM,0.571335,1
2,GMM,0.378319,0
2,GMM,-0.089342,0
2,GMM,0.463786,1
2,GMM,-0.05263,0
2,GMM,0.207362,1
2,GMM,0.424415,0
2,GMM,0.15195,1
2,GMM,0.278612,1
2,GMM,-0.010739,0
2,GMM,0.360365,0
2,GMM,0.327074,1
2,GMM,0.407269,1
2,GMM,0.095024,0
2,GMM,0.47097,1
2,GMM,0.233497,0
2,GMM,0.118186,0
2,GMM,0.201903,1
2,GMM,0.252329,0
2,GMM,-0.014902,0
2,GMM,0.543156,1
2,GMM,0.353838,0
2,GMM,0.574344,1
2,GMM,0.039874,0
2,GMM,0.149873,0
2,GMM,0.546812,1
2,GMM,0.397514,0
2,GMM,0.145533,1
2,GMM,0.282181,0
3,Kmeans,0.249852,0
3,Kmeans,0.312408,1
3,Kmeans,0.541599,0
3,Kmeans,0.486961,0
3,Kmeans,0.102265,1
3,Kmeans,0.46949,0
3,Kmeans,0.458977,0
3,Kmeans,0.288895,2
3,Kmeans,0.27047,0
3,Kmeans,0.216777,1
3,Kmeans,0.485463,2
3,Kmeans,0.543195,2
3,Kmeans,0.007498,0
3,Kmeans,0.520321,0
3,Kmeans,0.123362,2
