k,type,score,label
2,Kmeans,0.571668,1
2,Kmeans,0.646729,0
2,Kmeans,0.642486,0
2,Kmeans,0.354262,1
2,Kmeans,0.415194,1
2,Kmeans,0.444708,1
2,Kmeans,0.460827,1
2,Kmeans,0.396409,1
2,Kmeans,0.601745,1
2,Kmeans,0.436767,1
2,Kmeans,0.604588,1
2,Kmeans,0.321067,1
2,Kmeans,0.493108,0
2,Kmeans,0.646342,0
2,Kmeans,0.582374,0
2,Kmeans,0.501643,0
2,Kmeans,0.487577,1
2,Kmeans,0.414808,1
2,Kmeans,0.554481,0
2,Kmeans,0.539805,1
2,Kmeans,0.184473,1
2,Kmeans,0.582425,1
2,Kmeans,0.606018,1
2,Kmeans,0.571028,1
2,Kmeans,0.588639,1
2,Kmeans,0.622509,1
2,Kmeans,0.471685,1
2,Kmeans,0.561701,1
2,Kmeans,0.039034,0
2,Kmeans,0.48663,0
2,Kmeans,0.546302,1
2,Kmeans,0.457556,1
2,Kmeans,0.300379,1
2,Kmeans,0.146204,0
2,Kmeans,0.277175,0
2,Kmeans,0.432457,1
2,Kmeans,0.632708,1
2,Kmeans,0.599633,0
2,Kmeans,0.433401,1
2,Kmeans,0.623511,0
2,Kmeans,0.500951,1
2,Kmeans,0.262676,0
2,Kmeans,0.576378,1
2,Kmeans,0.546116,1
2,Kmeans,0.50996,1
2,Kmeans,0.372555,1
2,Kmeans,0.573459,1
2,Kmeans,0.300607,1
2,Kmeans,0.515188,0
2,Kmeans,0.257143,1
2,Kmeans,0.673771,0
2,Kmeans,0.536665,1
2,Kmeans,0.620479,1
2,Kmeans,0.365428,1
2,Kmeans,0.610261,1
2,Kmeans,0.451501,1
2,Kmeans,0.445002,1
2,Kmeans,0.637928,0
2,Kmeans,0.641394,0
2,Kmeans,0.473696,1
2,Kmeans,0.558674,1
2,Kmeans,0.63715,1
2,Kmeans,0.52917,1
2,Kmeans,0.516824,1
2,Kmeans,0.452549,0
2,Kmeans,0.611771,1
2,Kmeans,0.630988,0
2,Kmeans,0.511931,1
2,Kmeans,0.309619,1
2,Kmeans,0.367806,1
2,Kmeans,0.595278,1
2,Kmeans,0.439761,1
2,Kmeans,0.555371,1
2,Kmeans,0.635434,0
2,Kmeans,0.649033,0
2,Kmeans,0.307659,0
2,Kmeans,0.632091,0
2,Kmeans,0.571538,1
2,Kmeans,0.586975,1
2,Kmeans,0.633294,0
2,Kmeans,0.583103,1
2,Kmeans,0.600916,1
2,Kmeans,0.602755,1
2,Kmeans,0.464659,1
2,Kmeans,0.569237,0
2,Kmeans,0.272132,1
2,Kmeans,0.593074,0
2,Kmeans,0.653611,0
2,Kmeans,0.568014,0
2,Kmeans,0.517137,1
2,Kmeans,0.665338,0
2,Kmeans,0.621148,1
2,Kmeans,0.511154,1
2,Kmeans,0.611428,1
2,Kmeans,0.527191,1
2,Kmeans,0.544535,1
2,Kmeans,0.551277,1
2,Kmeans,0.178437,1
2,Kmeans,0.491262,0
2,Kmeans,0.628861,0
2,Kmeans,0.487608,0
2,Kmeans,0.436192,0
2,Kmeans,0.123706,0
2,Kmeans,0.575856,1
2,Kmeans,0.505863,1
2,Kmeans,0.51221,1
2,Kmeans,0.515979,0
2,Kmeans,0.574249,0
2,Kmeans,0.59029,1
2,Kmeans,0.307194,1
2,Kmeans,0.63684,1
2,Kmeans,0.633243,1
2,Kmeans,0.43495,1
2,Kmeans,0.600467,1
2,Kmeans,0.640817,0
2,Kmeans,0.349695,0
2,Kmeans,0.562808,1
2,Kmeans,0.582101,1
2,Kmeans,0.520586,1
2,Kmeans,0.527229,1
2,Kmeans,0.584981,1
2,Kmeans,0.565971,0
2,Kmeans,0.374435,1
2,Kmeans,0.515204,1
2,Kmeans,0.605872,1
2,Kmeans,0.536228,1
2,Kmeans,0.54054,1
2,Kmeans,0.629441,0
2,Kmeans,0.100065,1
2,Kmeans,0.622624,1
2,Kmeans,0.654366,0
2,Kmeans,0.507944,1
2,Kmeans,0.517535,1
2,Kmeans,0.427927,1
2,Kmeans,0.616034,1
2,Kmeans,-0.028306,1
2,Kmeans,0.557931,0
2,Kmeans,0.501539,1
2,Kmeans,0.099383,1
2,Kmeans,0.195634,1
2,Kmeans,0.569205,1
2,Kmeans,0.539808,1
2,Kmeans,0.238377,0
2,Kmeans,0.489985,1
2,Kmeans,0.502783,1
2,Kmeans,0.204168,1
2,Kmeans,0.153383,0
2,Kmeans,0.49406,0
2,Kmeans,0.535385,1
2,Kmeans,0.67043,0
2,Kmeans,0.599046,1
2,Kmeans,0.561529,1
2,Kmeans,0.467923,1
2,Kmeans,0.540808,1
2,Kmeans,0.567719,1
2,Kmeans,0.618383,1
2,Kmeans,0.547365,0
2,Kmeans,0.558692,0
2,Kmeans,0.601307,1
2,Kmeans,0.538595,0
2,Kmeans,0.558488,1
2,Kmeans,0.645716,0
2,Kmeans,0.657594,0
2,Kmeans,0.498452,0
2,Kmeans,0.574935,1
2,Kmeans,0.567947,1
2,Kmeans,0.562221,1
2,Kmeans,0.446822,0
2,Kmeans,0.410011,0
2,Kmeans,0.493338,1
2,Kmeans,0.622676,0
2,Kmeans,0.523559,1
2,Kmeans,0.085517,1
2,Kmeans,0.604552,1
2,Kmeans,0.412973,0
2,Kmeans,0.616595,1
2,Kmeans,0.443154,1
2,Kmeans,0.020349,1
2,Kmeans,0.621598,1
2,Kmeans,0.086672,0
2,Kmeans,0.619318,1
2,Kmeans,0.211677,1
2,Kmeans,0.074061,1
2,Kmeans,0.606102,1
2,Kmeans,0.235548,1
2,Kmeans,0.52267,1
2,Kmeans,0.191165,1
2,Kmeans,0.67009,0
2,Kmeans,0.621895,1
2,Kmeans,0.287032,1
2,Kmeans,0.506859,1
2,Kmeans,0.627652,0
2,Kmeans,0.588043,1
2,Kmeans,0.504685,1
2,Kmeans,0.510251,1
2,Kmeans,0.178418,0
2,Kmeans,0.624678,0
2,Kmeans,0.541196,1
2,Kmeans,0.12946,0
2,Kmeans,0.663193,0
2,Kmeans,0.557771,1
2,Kmeans,0.428137,1
2,Kmeans,0.669615,0
2,Kmeans,0.613656,1
2,Kmeans,0.542405,1
2,Kmeans,0.61109,1
2,Kmeans,0.672337,0
2,Kmeans,0.516974,1
2,Kmeans,0.539097,1
2,Kmeans,0.595523,0
2,Kmeans,0.629952,0
2,Kmeans,0.491012,1
2,Kmeans,0.629378,1
2,Kmeans,0.550257,1
2,Kmeans,0.473046,1
2,Kmeans,0.645002,0
2,Kmeans,0.375819,0
2,Kmeans,0.559821,1
2,Kmeans,0.405877,1
2,Kmeans,0.244762,1
2,Kmeans,0.460844,1
2,Kmeans,0.674063,0
2,Kmeans,0.483187,0
2,Kmeans,0.515464,1
2,Kmeans,0.557857,1
2,Kmeans,0.520895,1
2,Kmeans,0.540546,0
2,Kmeans,0.623389,1
2,Kmeans,0.468473,0
2,Kmeans,0.470076,0
2,Kmeans,0.671648,0
2,Kmeans,0.371766,1
2,Kmeans,0.642095,0
2,Kmeans,0.353378,1
2,Kmeans,0.338027,1
2,Kmeans,0.545707,1
2,Kmeans,0.130936,0
2,Kmeans,0.529169,1
2,Kmeans,0.650896,0
2,Kmeans,0.503751,1
2,Kmeans,0.601566,0
2,Kmeans,0.459921,1
2,Kmeans,0.657196,0
2,Kmeans,0.388817,0
2,Kmeans,0.280237,1
2,Kmeans,0.365958,1
2,Kmeans,0.390839,1
2,Kmeans,0.30007,1
2,Kmeans,0.55985,0
2,Kmeans,0.550283,1
2,Kmeans,0.627186,0
2,Kmeans,0.58982,0
2,Kmeans,0.509539,1
2,Kmeans,0.609167,1
2,Kmeans,0.433595,0
2,Kmeans,0.567397,0
2,Kmeans,0.502167,1
2,Kmeans,0.385261,1
2,Kmeans,0.637853,1
2,Kmeans,0.527982,1
2,Kmeans,0.464184,0
2,Kmeans,0.515216,0
2,Kmeans,0.587664,1
2,Kmeans,0.609657,0
2,Kmeans,0.614209,1
2,Kmeans,0.617145,1
2,Kmeans,0.530947,0
2,Kmeans,0.639523,0
2,Kmeans,0.600596,1
2,Kmeans,0.65092,0
2,Kmeans,0.439551,1
2,Kmeans,0.577776,0
2,Kmeans,0.636344,0
2,Kmeans,0.391606,1
2,Kmeans,0.618342,0
2,Kmeans,0.427064,0
2,Kmeans,0.519257,1
2,Kmeans,0.584971,0
2,Kmeans,0.527379,1
2,Kmeans,0.509515,1
2,Kmeans,0.5763,1
2,Kmeans,0.58715,1
2,Kmeans,0.62276,0
2,Kmeans,0.557227,1
2,Kmeans,0.507227,1
2,Kmeans,0.553269,1
2,Kmeans,0.516384,1
2,Kmeans,0.521202,1
2,Kmeans,0.447449,1
2,Kmeans,0.475583,1
2,Kmeans,0.55504,1
2,Kmeans,0.415214,1
2,Kmeans,0.503921,1
2,Kmeans,0.042523,0
2,Kmeans,0.439445,1
2,Kmeans,0.505402,0
2,Kmeans,0.345404,1
2,Kmeans,0.586683,1
2,Kmeans,0.523922,0
2,Kmeans,0.638892,0
2,Kmeans,0.627245,0
2,Kmeans,0.610138,0
2,Kmeans,0.661325,0
2,Kmeans,0.312079,0
2,Kmeans,0.55296,1
2,GMM,0.391742,1
2,GMM,0.522608,1
2,GMM,0.499762,1
2,GMM,0.412768,1
2,GMM,0.470983,1
2,GMM,0.52786,1
2,GMM,0.621602,1
2,GMM,0.642132,0
2,GMM,0.486923,1
2,GMM,0.38489,0
2,GMM,0.507594,0
2,GMM,0.457701,1
2,GMM,0.518884,1
2,GMM,-0.010196,1
2,GMM,0.549662,1
2,GMM,-0.006931,1
2,GMM,0.637205,1
2,GMM,0.539707,0
2,GMM,0.510042,1
2,GMM,0.445279,1
2,GMM,0.609439,1
2,GMM,0.608633,1
2,GMM,0.508415,1
2,GMM,0.65991,0
2,GMM,0.613057,1
2,GMM,0.617272,1
2,GMM,0.563652,1
2,GMM,0.622948,1
2,GMM,0.497539,1
2,GMM,0.579777,1
2,GMM,0.427237,0
2,GMM,0.489213,0
2,GMM,0.649091,0
2,GMM,0.622519,0
2,GMM,0.615411,1
2,GMM,0.507482,1
2,GMM,0.552662,1
2,GMM,0.45464,0
2,GMM,0.555468,1
2,GMM,0.010453,1
2,GMM,0.580786,1
2,GMM,0.443683,1
2,GMM,0.488332,1
2,GMM,0.599539,1
2,GMM,0.366367,1
2,GMM,0.563904,0
2,GMM,0.531946,0
2,GMM,0.430489,1
2,GMM,0.078231,1
2,GMM,0.606736,1
2,GMM,0.505776,1
2,GMM,0.57924,1
2,GMM,0.533314,1
2,GMM,0.496948,1
2,GMM,0.490587,1
2,GMM,-0.009949,1
2,GMM,0.643969,0
2,GMM,0.547592,1
2,GMM,0.450919,0
2,GMM,0.603329,1
2,GMM,0.500766,1
2,GMM,-0.228804,1
2,GMM,0.437892,1
2,GMM,0.432082,1
2,GMM,0.47338,1
2,GMM,0.577163,1
2,GMM,0.526801,1
2,GMM,0.47331,0
2,GMM,0.638279,0
2,GMM,0.546803,1
2,GMM,0.639815,0
2,GMM,0.613361,1
2,GMM,0.584754,1
2,GMM,0.639773,0
2,GMM,0.657282,0
2,GMM,-0.454333,0
2,GMM,0.528379,1
2,GMM,0.510994,1
2,GMM,0.447777,1
2,GMM,0.583223,1
2,GMM,0.591892,0
2,GMM,0.565793,0
2,GMM,0.60325,0
2,GMM,0.429034,1
2,GMM,0.493136,1
2,GMM,0.559727,1
2,GMM,-0.153567,1
2,GMM,0.62953,0
2,GMM,0.642823,0
2,GMM,0.466441,0
2,GMM,0.464816,1
2,GMM,0.018779,1
2,GMM,0.480286,0
2,GMM,0.644645,0
2,GMM,0.408134,1
2,GMM,0.460924,1
2,GMM,0.431721,1
2,GMM,0.538012,0
2,GMM,0.480265,1
2,GMM,0.517392,1
2,GMM,0.450304,1
2,GMM,-0.061101,1
2,GMM,0.609602,1
2,GMM,0.013896,0
2,GMM,0.619351,1
2,GMM,0.268674,0
2,GMM,0.606065,1
2,GMM,0.555415,1
2,GMM,0.646626,0
2,GMM,0.575177,1
2,GMM,0.630667,0
2,GMM,0.6406,0
2,GMM,0.440948,1
2,GMM,0.442188,1
2,GMM,0.499521,1
2,GMM,0.495185,1
2,GMM,0.451807,1
2,GMM,0.595141,1
2,GMM,0.474462,1
2,GMM,0.608303,1
2,GMM,0.412822,1
2,GMM,0.403602,0
2,GMM,0.613455,0
2,GMM,0.52585,0
2,GMM,0.485846,0
2,GMM,0.482269,1
2,GMM,0.481589,1
2,GMM,0.563601,0
2,GMM,0.559388,1
2,GMM,0.298271,1
2,GMM,0.578272,1
2,GMM,0.600148,1
2,GMM,0.592646,1
2,GMM,0.587182,1
2,GMM,0.631761,1
2,GMM,-0.482499,0
2,GMM,0.587535,1
2,GMM,0.046813,0
2,GMM,0.395756,0
2,GMM,0.53701,1
2,GMM,0.505872,1
2,GMM,0.380751,1
2,GMM,0.030221,1
2,GMM,-0.12949,1
2,GMM,0.481645,1
2,GMM,0.639568,1
2,GMM,0.548269,0
2,GMM,0.461908,1
2,GMM,0.624655,0
2,GMM,0.498265,1
2,GMM,-0.102963,1
2,GMM,0.596343,1
2,GMM,0.558717,1
2,GMM,0.507174,1
2,GMM,0.438988,1
2,GMM,0.572245,1
2,GMM,0.364169,1
2,GMM,0.526264,0
2,GMM,0.332247,1
2,GMM,0.66316,0
2,GMM,0.570674,1
2,GMM,0.622046,1
2,GMM,0.435722,1
2,GMM,0.615335,1
2,GMM,0.472754,1
2,GMM,0.492491,1
2,GMM,0.622992,0
2,GMM,0.624271,0
2,GMM,0.50205,1
2,GMM,0.550208,1
2,GMM,0.637716,1
2,GMM,0.526442,1
2,GMM,0.507328,1
2,GMM,0.4618,0
2,GMM,0.624912,1
2,GMM,0.621226,0
2,GMM,0.506993,1
2,GMM,-0.312628,0
2,GMM,0.450326,1
2,GMM,0.599889,1
2,GMM,0.480342,1
2,GMM,0.58335,1
2,GMM,0.637138,0
2,GMM,0.616467,0
2,GMM,-0.167837,1
2,GMM,0.620134,0
2,GMM,0.564476,1
2,GMM,0.581702,1
2,GMM,0.628134,0
2,GMM,0.579024,1
2,GMM,0.596642,1
2,GMM,0.617916,1
2,GMM,0.497669,1
2,GMM,0.547403,0
2,GMM,0.367996,1
2,GMM,0.594914,0
2,GMM,0.655373,0
2,GMM,0.503057,0
2,GMM,0.515647,1
2,GMM,0.646952,0
2,GMM,0.623922,1
2,GMM,0.542633,1
2,GMM,0.607282,1
2,GMM,0.521767,1
2,GMM,0.572231,1
2,GMM,0.547566,1
2,GMM,0.305111,1
2,GMM,0.494652,0
2,GMM,0.631837,0
2,GMM,0.392558,0
2,GMM,0.445866,0
2,GMM,0.066192,1
2,GMM,0.600411,1
2,GMM,0.500755,1
2,GMM,0.505717,1
2,GMM,0.449838,0
2,GMM,0.524511,0
2,GMM,0.612973,1
2,GMM,0.367146,1
2,GMM,0.640075,1
2,GMM,0.637438,1
2,GMM,0.478525,1
2,GMM,0.61002,1
2,GMM,0.614332,0
2,GMM,-0.223249,1
2,GMM,0.554787,1
2,GMM,0.574953,1
2,GMM,0.518723,1
2,GMM,0.53465,1
2,GMM,0.607878,1
2,GMM,0.504087,0
2,GMM,0.452757,1
2,GMM,0.507251,1
2,GMM,0.612014,1
2,GMM,0.535403,1
2,GMM,0.530184,1
2,GMM,0.597117,0
2,GMM,0.238841,1
2,GMM,0.623477,1
2,GMM,0.649029,0
2,GMM,0.50314,1
2,GMM,0.511987,1
2,GMM,0.472194,1
2,GMM,0.616496,1
2,GMM,0.152559,1
2,GMM,0.562088,0
2,GMM,0.53359,1
2,GMM,0.226086,1
2,GMM,0.311021,1
2,GMM,0.592052,1
2,GMM,0.572436,1
2,GMM,-0.116995,1
2,GMM,0.4943,1
2,GMM,0.534781,1
2,GMM,0.300895,1
2,GMM,0.03566,1
2,GMM,0.50394,0
2,GMM,0.565847,1
2,GMM,0.65357,0
2,GMM,0.613864,1
2,GMM,0.580427,1
2,GMM,0.49874,1
2,GMM,0.535664,1
2,GMM,0.594879,1
2,GMM,0.612022,1
2,GMM,0.468158,0
2,GMM,0.551534,0
2,GMM,0.593105,1
2,GMM,0.479607,0
2,GMM,0.571384,1
2,GMM,0.63374,0
2,GMM,0.648458,0
2,GMM,0.43777,0
2,GMM,0.591621,1
2,GMM,0.592736,1
2,GMM,0.586806,1
2,GMM,0.445056,0
2,GMM,0.291167,0
2,GMM,0.484501,1
2,GMM,0.585387,0
2,GMM,0.517888,1
2,GMM,0.225601,1
2,GMM,0.599153,1
2,GMM,0.320675,0
2,GMM,0.628431,1
2,GMM,0.48867,1
2,GMM,-0.025036,0
2,GMM,0.622701,1
2,GMM,0.097536,1
2,GMM,0.616011,1
2,GMM,0.301412,1
2,GMM,0.224667,1
2,GMM,0.607223,1
2,GMM,0.352301,1
2,GMM,0.530143,1
2,GMM,0.310642,1
2,GMM,0.667109,0
2,GMM,0.63454,1
2,GMM,0.338038,1
2,GMM,0.500911,1
2,GMM,0.595233,0
2,GMM,0.600568,1
2,GMM,0.499625,1
2,GMM,0.541112,1
2,GMM,0.006869,1
2,GMM,0.625897,0
2,GMM,0.556924,1
2,GMM,0.047695,1
2,GMM,0.652931,0
2,GMM,0.569716,1
2,GMM,0.484245,1
2,GMM,0.65077,0
2,GMM,0.616656,1
2,GMM,0.560023,1
2,GMM,0.61187,1
2,GMM,0.666213,0
2,GMM,0.513777,1
2,GMM,0.530457,1
2,GMM,0.570566,0
2,GMM,0.592954,0
2,GMM,0.511859,1
2,GMM,0.635743,1
2,GMM,0.552954,1
2,GMM,0.52247,1
2,GMM,0.636513,0
2,GMM,0.240183,0
2,GMM,0.564837,1
2,GMM,0.456643,1
2,GMM,0.339418,1
2,GMM,0.492735,1
2,GMM,0.667832,0
2,GMM,0.491903,0
2,GMM,0.506293,1
2,GMM,0.55794,1
2,GMM,0.516237,1
2,GMM,0.465116,0
2,GMM,0.627246,1
2,GMM,0.478057,0
2,GMM,0.477383,0
2,GMM,0.655078,0
2,GMM,0.422423,1
2,GMM,0.635305,0
2,GMM,0.435762,1
2,GMM,0.404253,1
2,GMM,0.536798,1
2,GMM,0.040795,1
2,GMM,0.52556,1
2,GMM,0.636091,0
2,GMM,0.526596,1
2,GMM,0.585793,0
2,GMM,0.514539,1
2,GMM,0.65456,0
2,GMM,0.302512,0
2,GMM,0.376856,1
2,GMM,0.401199,1
2,GMM,0.456568,1
2,GMM,0.393634,1
2,GMM,0.538515,0
2,GMM,0.540196,1
2,GMM,0.623404,0
2,GMM,0.552389,0
2,GMM,0.505241,1
2,GMM,0.605002,1
2,GMM,0.439642,0
2,GMM,0.517382,0
2,GMM,0.534189,1
2,GMM,0.426769,1
2,GMM,0.637476,1
2,GMM,0.519343,1
2,GMM,0.407984,0
2,GMM,0.433446,0
2,GMM,0.587304,1
2,GMM,0.603483,0
2,GMM,0.621528,1
2,GMM,0.617122,1
2,GMM,0.449393,0
2,GMM,0.63922,0
2,GMM,0.609861,1
2,GMM,0.622135,0
2,GMM,0.488625,1
2,GMM,0.511794,0
2,GMM,0.627313,0
2,GMM,0.467769,1
2,GMM,0.58067,0
2,GMM,0.43193,0
2,GMM,0.514827,1
2,GMM,0.567072,0
2,GMM,0.52984,1
2,GMM,0.503982,1
2,GMM,0.574113,1
2,GMM,0.592041,1
2,GMM,0.617093,0
2,GMM,0.548241,1
2,GMM,0.545386,1
2,GMM,0.577898,1
2,GMM,0.554706,1
2,GMM,0.513932,1
2,GMM,0.486803,1
2,GMM,0.495076,1
2,GMM,0.579601,1
2,GMM,0.46941,1
2,GMM,0.501216,1
2,GMM,0.126067,1
2,GMM,0.45634,1
2,GMM,0.408761,0
2,GMM,0.433099,1
2,GMM,0.581317,1
2,GMM,0.439564,0
2,GMM,0.6344,0
2,GMM,0.585552,0
2,GMM,0.570954,0
2,GMM,0.655201,0
2,GMM,0.198868,0
2,GMM,0.545941,1
3,Kmeans,0.137476,1
3,Kmeans,0.509526,2
3,Kmeans,0.331155,1
3,Kmeans,0.555868,2
3,Kmeans,0.554733,2
3,Kmeans,0.217405,2
3,Kmeans,0.109804,2
3,Kmeans,0.644932,0
3,Kmeans,0.551938,2
3,Kmeans,0.289855,0
3,Kmeans,0.528677,0
3,Kmeans,0.502077,2
3,Kmeans,0.585543,1
3,Kmeans,0.207309,2
3,Kmeans,0.505708,1
3,Kmeans,0.229157,2
3,Kmeans,0.041257,1
3,Kmeans,0.556118,0
3,Kmeans,0.189102,1
3,Kmeans,0.524693,2
3,Kmeans,0.285929,2
3,Kmeans,0.343631,1
3,Kmeans,0.585933,1
3,Kmeans,0.661428,0
3,Kmeans,0.351002,1
3,Kmeans,0.082031,1
3,Kmeans,0.222341,2
3,Kmeans,0.317552,1
3,Kmeans,0.524354,2
3,Kmeans,0.467133,2
3,Kmeans,0.402324,0
3,Kmeans,0.450921,0
3,Kmeans,0.654101,0
3,Kmeans,0.607549,0
3,Kmeans,0.131443,1
3,Kmeans,0.285447,2
3,Kmeans,0.319292,2
3,Kmeans,0.469518,0
3,Kmeans,0.260671,1
3,Kmeans,0.070937,2
3,Kmeans,0.046161,2
3,Kmeans,0.186204,1
3,Kmeans,0.537333,2
3,Kmeans,0.172196,1
3,Kmeans,0.534532,2
3,Kmeans,0.537697,0
3,Kmeans,0.499302,0
3,Kmeans,0.519555,2
3,Kmeans,0.242814,2
3,Kmeans,0.532656,1
3,Kmeans,0.495905,2
3,Kmeans,0.212851,2
3,Kmeans,0.513868,1
3,Kmeans,0.369016,1
3,Kmeans,0.447443,2
3,Kmeans,0.13759,2
3,Kmeans,0.649865,0
3,Kmeans,0.04353,2
3,Kmeans,0.382423,0
3,Kmeans,0.339071,2
3,Kmeans,0.236735,2
3,Kmeans,0.068649,0
3,Kmeans,0.071499,2
3,Kmeans,0.069049,2
3,Kmeans,0.556016,2
3,Kmeans,0.097627,2
3,Kmeans,0.503168,1
3,Kmeans,0.441975,0
3,Kmeans,0.639474,0
3,Kmeans,0.540225,1
3,Kmeans,0.631782,0
3,Kmeans,0.246123,2
3,Kmeans,0.553397,1
3,Kmeans,0.637344,0
3,Kmeans,0.660104,0
3,Kmeans,0.26313,2
3,Kmeans,0.473021,2
3,Kmeans,0.348872,2
3,Kmeans,0.357617,2
3,Kmeans,0.184593,2
3,Kmeans,0.597216,0
3,Kmeans,0.579378,0
3,Kmeans,0.616885,0
3,Kmeans,0.165902,1
3,Kmeans,0.530366,2
3,Kmeans,0.3381,2
3,Kmeans,0.006753,0
3,Kmeans,0.628468,0
3,Kmeans,0.652006,0
3,Kmeans,0.411404,0
3,Kmeans,0.517214,2
3,Kmeans,0.217476,2
3,Kmeans,0.490718,0
3,Kmeans,0.648441,0
3,Kmeans,0.134102,2
3,Kmeans,0.490881,2
3,Kmeans,0.42241,2
3,Kmeans,0.51848,0
3,Kmeans,0.293425,1
3,Kmeans,0.495864,2
3,Kmeans,0.438909,2
3,Kmeans,0.09322,2
3,Kmeans,0.219552,2
3,Kmeans,0.032628,2
3,Kmeans,0.449207,1
3,Kmeans,0.252319,0
3,Kmeans,0.114554,2
3,Kmeans,0.567713,1
3,Kmeans,0.6405,0
3,Kmeans,0.107084,1
3,Kmeans,0.630618,0
3,Kmeans,0.633713,0
3,Kmeans,0.493172,2
3,Kmeans,0.270769,1
3,Kmeans,0.26031,2
3,Kmeans,0.003945,2
3,Kmeans,0.2722,2
3,Kmeans,0.577942,1
3,Kmeans,0.462604,2
3,Kmeans,0.451994,1
3,Kmeans,0.534053,2
3,Kmeans,0.32267,0
3,Kmeans,0.603649,0
3,Kmeans,0.507132,0
3,Kmeans,0.508623,0
3,Kmeans,0.56383,1
3,Kmeans,0.537756,2
3,Kmeans,0.569891,0
3,Kmeans,0.3519,2
3,Kmeans,0.464406,2
3,Kmeans,0.550913,1
3,Kmeans,0.488695,1
3,Kmeans,0.408701,2
3,Kmeans,0.286036,1
3,Kmeans,0.147666,2
3,Kmeans,0.073277,1
3,Kmeans,0.062493,2
3,Kmeans,0.009639,0
3,Kmeans,0.301772,0
3,Kmeans,0.499872,1
3,Kmeans,0.456154,2
3,Kmeans,0.539396,2
3,Kmeans,0.264624,2
3,Kmeans,0.00481,0
3,Kmeans,0.529941,2
3,Kmeans,0.00163,2
3,Kmeans,0.511716,0
3,Kmeans,0.183266,1
3,Kmeans,0.619423,0
3,Kmeans,0.564953,1
3,Kmeans,0.072821,2
3,Kmeans,0.159581,2
3,Kmeans,0.217998,2
3,Kmeans,0.574296,1
3,Kmeans,0.494398,2
3,Kmeans,0.559623,1
3,Kmeans,0.131113,2
3,Kmeans,0.534916,0
